"DATE","TIME","OFFSET","Trend [Prep: Hydrogen 2]","Trend [Prep: Water 18]","Trend [Prep: Nitrogen 28]",
,,,,,
7/28/2010, 13:50:18.382,0.000,6.97E-09,1.73E-10,1.73E-10
7/28/2010, 13:50:19.179,0.797,6.98E-09,1.15E-10,2.16E-10
7/28/2010, 13:50:19.976,1.594,6.92E-09,1.01E-10,2.66E-10
7/28/2010, 13:50:20.773,2.391,6.91E-09,1.51E-10,2.2E-10
7/28/2010, 13:50:21.569,3.187,6.97E-09,1.19E-10,2.25E-10
7/28/2010, 13:50:22.351,3.969,6.81E-09,1.46E-10,2.28E-10
7/28/2010, 13:50:23.148,4.766,6.85E-09,1.59E-10,2.29E-10
7/28/2010, 13:50:23.944,5.562,6.89E-09,1.08E-10,2.01E-10
7/28/2010, 13:50:24.741,6.359,6.84E-09,1.41E-10,2.16E-10
7/28/2010, 13:50:25.538,7.156,6.89E-09,1.28E-10,2.81E-10
7/28/2010, 13:50:26.319,7.937,6.97E-09,1.5E-10,2.41E-10
7/28/2010, 13:50:27.116,8.734,6.99E-09,1.18E-10,2.93E-10
7/28/2010, 13:50:27.913,9.531,6.92E-09,1.46E-10,2.62E-10
7/28/2010, 13:50:28.710,10.328,6.84E-09,1.45E-10,2.17E-10
7/28/2010, 13:50:29.491,11.109,6.96E-09,1.44E-10,2.53E-10
7/28/2010, 13:50:30.288,11.906,6.87E-09,1.3E-10,2.41E-10
7/28/2010, 13:50:31.085,12.703,6.95E-09,1.08E-10,3.22E-10
7/28/2010, 13:50:31.882,13.500,6.93E-09,9.72E-11,2.04E-10
7/28/2010, 13:50:32.679,14.297,7.05E-09,1.06E-10,2.46E-10
7/28/2010, 13:50:33.475,15.093,6.86E-09,8.19E-11,2.24E-10
7/28/2010, 13:50:34.272,15.890,6.86E-09,1.42E-10,2.13E-10
7/28/2010, 13:50:35.069,16.687,6.91E-09,1.14E-10,2.07E-10
7/28/2010, 13:50:35.850,17.468,6.91E-09,1.87E-10,2.04E-10
7/28/2010, 13:50:36.647,18.265,7E-09,1.22E-10,1.6E-10
7/28/2010, 13:50:37.444,19.062,6.82E-09,1.76E-10,2.09E-10
7/28/2010, 13:50:38.241,19.859,6.91E-09,1.31E-10,2.34E-10
7/28/2010, 13:50:39.038,20.656,6.9E-09,1.81E-10,2.76E-10
7/28/2010, 13:50:39.819,21.437,6.87E-09,1.48E-10,1.95E-10
7/28/2010, 13:50:40.616,22.234,6.81E-09,1.03E-10,2.13E-10
7/28/2010, 13:50:41.413,23.031,6.99E-09,1.81E-10,2.36E-10
7/28/2010, 13:50:42.210,23.828,6.85E-09,1.05E-10,2.19E-10
7/28/2010, 13:50:43.006,24.624,6.91E-09,1.53E-10,2.39E-10
7/28/2010, 13:50:43.788,25.406,6.95E-09,1.49E-10,2.63E-10
7/28/2010, 13:50:44.585,26.203,6.92E-09,1.03E-10,2.61E-10
7/28/2010, 13:50:45.381,26.999,6.99E-09,9.47E-11,2.31E-10
7/28/2010, 13:50:46.178,27.796,6.86E-09,1.34E-10,2.17E-10
7/28/2010, 13:50:46.959,28.577,6.94E-09,1.24E-10,2.23E-10
7/28/2010, 13:50:47.756,29.374,6.97E-09,1.34E-10,1.98E-10
7/28/2010, 13:50:48.553,30.171,6.88E-09,1.25E-10,2.86E-10
