"DATE","TIME","OFFSET","Trend [Prep: Hydrogen 2]","Trend [Prep: Water 18]","Trend [Prep: Nitrogen 28]",
,,,,,
7/28/2010, 13:45:46.061,0.000,3.71E-09,1.73E-10,1.73E-10
7/28/2010, 13:45:46.858,0.797,3.57E-09,1.58E-10,2.45E-10
7/28/2010, 13:45:47.655,1.594,3.63E-09,1.66E-10,2.23E-10
7/28/2010, 13:45:48.436,2.375,3.51E-09,1.4E-10,2.27E-10
7/28/2010, 13:45:49.233,3.172,3.56E-09,1.42E-10,2E-10
7/28/2010, 13:45:50.030,3.969,3.51E-09,1.72E-10,2.01E-10
7/28/2010, 13:45:50.826,4.765,3.57E-09,1.58E-10,2.16E-10
7/28/2010, 13:45:51.623,5.562,3.51E-09,1.94E-10,2.09E-10
7/28/2010, 13:45:52.420,6.359,3.48E-09,1.83E-10,2.05E-10
7/28/2010, 13:45:53.201,7.140,3.61E-09,2.07E-10,1.75E-10
7/28/2010, 13:45:53.998,7.937,3.59E-09,1.9E-10,1.59E-10
7/28/2010, 13:45:54.795,8.734,3.61E-09,1.09E-10,2.24E-10
7/28/2010, 13:45:55.592,9.531,3.52E-09,1.84E-10,2.41E-10
7/28/2010, 13:45:56.373,10.312,3.54E-09,1.35E-10,2.21E-10
7/28/2010, 13:45:57.170,11.109,3.54E-09,1.68E-10,2.26E-10
7/28/2010, 13:45:57.967,11.906,3.51E-09,1.27E-10,1.99E-10
7/28/2010, 13:45:58.764,12.703,3.56E-09,1.21E-10,2.29E-10
7/28/2010, 13:45:59.561,13.500,3.55E-09,1.33E-10,2.01E-10
7/28/2010, 13:46:00.357,14.296,3.52E-09,2.1E-10,2.16E-10
7/28/2010, 13:46:01.154,15.093,3.53E-09,1.34E-10,2.37E-10
7/28/2010, 13:46:01.951,15.890,3.64E-09,1.39E-10,2.48E-10
7/28/2010, 13:46:02.748,16.687,3.5E-09,1.41E-10,2.39E-10
7/28/2010, 13:46:03.545,17.484,3.57E-09,1.14E-10,1.63E-10
7/28/2010, 13:46:04.326,18.265,3.52E-09,1E-10,2.54E-10
7/28/2010, 13:46:05.123,19.062,3.49E-09,1.51E-10,2.57E-10
7/28/2010, 13:46:05.920,19.859,3.57E-09,1.76E-10,2.29E-10
7/28/2010, 13:46:06.717,20.656,3.5E-09,1.6E-10,2.3E-10
7/28/2010, 13:46:07.498,21.437,3.55E-09,1.38E-10,2.16E-10
7/28/2010, 13:46:08.295,22.234,3.45E-09,1.7E-10,1.65E-10
7/28/2010, 13:46:09.092,23.031,3.45E-09,1.57E-10,1.98E-10
7/28/2010, 13:46:09.888,23.827,3.52E-09,1.79E-10,1.71E-10
7/28/2010, 13:46:10.685,24.624,3.61E-09,1.47E-10,1.57E-10
7/28/2010, 13:46:11.482,25.421,3.5E-09,1.74E-10,2.23E-10
7/28/2010, 13:46:12.279,26.218,3.48E-09,1.59E-10,1.83E-10
7/28/2010, 13:46:13.060,26.999,3.57E-09,1.66E-10,2.21E-10
7/28/2010, 13:46:13.857,27.796,3.51E-09,1.41E-10,2.11E-10
7/28/2010, 13:46:14.654,28.593,3.5E-09,1.42E-10,1.78E-10
7/28/2010, 13:46:15.451,29.390,3.49E-09,1.43E-10,1.75E-10
