"DATE","TIME","OFFSET","Trend [Prep: Hydrogen 2]","Trend [Prep: Water 18]","Trend [Prep: Nitrogen 28]",
,,,,,
7/28/2010, 11:28:05.435,0.000,3.8E-09,2.59E-10,2.59E-10
7/28/2010, 11:28:06.232,0.797,3.71E-09,3.17E-10,2.16E-10
7/28/2010, 11:28:07.014,1.579,3.8E-09,2.45E-10,1.51E-10
7/28/2010, 11:28:07.811,2.376,3.82E-09,2.81E-10,2.63E-10
7/28/2010, 11:28:08.608,3.173,3.82E-09,2.41E-10,2.03E-10
7/28/2010, 11:28:09.390,3.955,3.78E-09,2.93E-10,2.74E-10
7/28/2010, 11:28:10.187,4.752,3.86E-09,2.91E-10,2.24E-10
7/28/2010, 11:28:10.984,5.549,3.79E-09,2.32E-10,2.41E-10
7/28/2010, 11:28:11.766,6.331,3.8E-09,1.88E-10,2.21E-10
7/28/2010, 11:28:12.563,7.128,3.8E-09,2.52E-10,1.68E-10
7/28/2010, 11:28:13.360,7.925,3.83E-09,1.84E-10,1.99E-10
7/28/2010, 11:28:14.142,8.707,3.83E-09,2.36E-10,2E-10
7/28/2010, 11:28:14.939,9.504,3.84E-09,1.61E-10,2.15E-10
7/28/2010, 11:28:15.736,10.301,3.74E-09,2.1E-10,1.65E-10
7/28/2010, 11:28:16.533,11.098,3.81E-09,1.63E-10,1.98E-10
7/28/2010, 11:28:17.330,11.895,3.86E-09,1.97E-10,2.14E-10
7/28/2010, 11:28:18.112,12.677,3.82E-09,2.28E-10,2.08E-10
7/28/2010, 11:28:18.909,13.474,3.8E-09,2E-10,2.33E-10
7/28/2010, 11:28:19.706,14.271,3.84E-09,2.44E-10,2.18E-10
7/28/2010, 11:28:20.503,15.068,3.79E-09,2.23E-10,2.24E-10
7/28/2010, 11:28:21.301,15.866,3.87E-09,1.98E-10,1.98E-10
7/28/2010, 11:28:22.082,16.647,3.72E-09,2E-10,2.14E-10
7/28/2010, 11:28:22.879,17.444,3.82E-09,2.73E-10,2.66E-10
7/28/2010, 11:28:23.677,18.242,3.8E-09,2.51E-10,2.48E-10
7/28/2010, 11:28:24.474,19.039,3.78E-09,2.55E-10,2.39E-10
7/28/2010, 11:28:25.271,19.836,3.84E-09,2.28E-10,2.06E-10
7/28/2010, 11:28:26.052,20.617,3.79E-09,2.29E-10,2.18E-10
7/28/2010, 11:28:26.850,21.415,3.81E-09,2.87E-10,2.82E-10
7/28/2010, 11:28:27.647,22.212,3.91E-09,2.16E-10,2.13E-10
7/28/2010, 11:28:28.444,23.009,3.72E-09,2.52E-10,2.22E-10
7/28/2010, 11:28:29.241,23.806,3.78E-09,2.55E-10,2.12E-10
7/28/2010, 11:28:30.038,24.603,3.73E-09,2E-10,2.21E-10
7/28/2010, 11:28:30.820,25.385,3.77E-09,2.29E-10,2.69E-10
7/28/2010, 11:28:31.617,26.182,3.75E-09,2.16E-10,2.35E-10
7/28/2010, 11:28:32.414,26.979,3.84E-09,1.94E-10,2.62E-10
7/28/2010, 11:28:33.196,27.761,3.79E-09,2.55E-10,2.17E-10
7/28/2010, 11:28:33.993,28.558,3.75E-09,2.43E-10,2.67E-10
7/28/2010, 11:28:34.775,29.340,3.78E-09,2.51E-10,2.2E-10
7/28/2010, 11:28:35.572,30.137,3.72E-09,1.69E-10,1.82E-10
7/28/2010, 11:28:36.369,30.934,3.74E-09,2.28E-10,1.92E-10
7/28/2010, 11:28:37.166,31.731,3.77E-09,2.29E-10,1.53E-10
7/28/2010, 11:28:37.963,32.528,3.83E-09,2.59E-10,2.35E-10
7/28/2010, 11:28:38.745,33.310,3.79E-09,2.45E-10,2.18E-10
7/28/2010, 11:28:39.542,34.107,3.84E-09,2.66E-10,2.39E-10
7/28/2010, 11:28:40.339,34.904,3.78E-09,2.48E-10,2.06E-10
7/28/2010, 11:28:41.136,35.701,3.73E-09,2.83E-10,2.47E-10
7/28/2010, 11:28:41.934,36.499,3.77E-09,1.7E-10,2.53E-10
7/28/2010, 11:28:42.715,37.280,3.8E-09,2.43E-10,2.13E-10
7/28/2010, 11:28:43.512,38.077,3.71E-09,1.94E-10,2.5E-10
7/28/2010, 11:28:44.310,38.875,3.76E-09,1.54E-10,2.69E-10
7/28/2010, 11:28:45.091,39.656,3.69E-09,2.36E-10,2.5E-10
7/28/2010, 11:28:45.888,40.453,3.83E-09,2.62E-10,1.82E-10
7/28/2010, 11:28:46.685,41.250,3.77E-09,2.46E-10,2.21E-10
7/28/2010, 11:28:47.467,42.032,3.83E-09,2.81E-10,2.11E-10
7/28/2010, 11:28:48.264,42.829,3.83E-09,2.99E-10,2.35E-10
7/28/2010, 11:28:49.061,43.626,3.79E-09,2.22E-10,2.04E-10
7/28/2010, 11:28:49.843,44.408,3.82E-09,2.12E-10,2.6E-10
7/28/2010, 11:28:50.640,45.205,3.78E-09,2.64E-10,2.17E-10
7/28/2010, 11:28:51.437,46.002,3.78E-09,2.33E-10,2.23E-10
7/28/2010, 11:28:52.235,46.800,3.82E-09,1.88E-10,1.84E-10
7/28/2010, 11:28:53.016,47.581,3.78E-09,2.38E-10,1.78E-10
7/28/2010, 11:28:53.813,48.378,3.81E-09,2.63E-10,2.33E-10
7/28/2010, 11:28:54.610,49.175,3.77E-09,2.32E-10,1.6E-10
7/28/2010, 11:28:55.408,49.973,3.73E-09,3.03E-10,1.66E-10
7/28/2010, 11:28:56.189,50.754,3.75E-09,2.24E-10,2.42E-10
7/28/2010, 11:28:56.986,51.551,3.8E-09,2.27E-10,2.22E-10
7/28/2010, 11:28:57.784,52.349,3.85E-09,2.86E-10,1.83E-10
7/28/2010, 11:28:58.565,53.130,3.84E-09,2.01E-10,2.07E-10
7/28/2010, 11:28:59.362,53.927,3.79E-09,2.16E-10,1.9E-10
7/28/2010, 11:29:00.159,54.724,3.85E-09,2.66E-10,2.24E-10
7/28/2010, 11:29:00.941,55.506,3.76E-09,2.63E-10,1.99E-10
7/28/2010, 11:29:01.738,56.303,3.81E-09,2.47E-10,1.86E-10
7/28/2010, 11:29:02.535,57.100,3.82E-09,2.38E-10,1.65E-10
7/28/2010, 11:29:03.333,57.898,3.77E-09,2.2E-10,1.83E-10
7/28/2010, 11:29:04.114,58.679,3.73E-09,2.54E-10,2.07E-10
7/28/2010, 11:29:04.911,59.476,3.81E-09,2.28E-10,2.76E-10
7/28/2010, 11:29:05.709,60.274,3.79E-09,2.43E-10,2.68E-10
7/28/2010, 11:29:06.506,61.071,3.75E-09,2.37E-10,2.2E-10
7/28/2010, 11:29:07.303,61.868,3.81E-09,2.48E-10,2.54E-10
7/28/2010, 11:29:08.084,62.649,3.79E-09,2.39E-10,2.13E-10
7/28/2010, 11:29:08.882,63.447,3.78E-09,2.49E-10,1.93E-10
7/28/2010, 11:29:09.679,64.244,3.78E-09,1.97E-10,2.41E-10
7/28/2010, 11:29:10.476,65.041,3.69E-09,2.42E-10,2.35E-10
7/28/2010, 11:29:11.258,65.823,3.8E-09,2.22E-10,1.9E-10
7/28/2010, 11:29:12.070,66.635,3.73E-09,1.83E-10,1.67E-10
7/28/2010, 11:29:12.868,67.433,3.78E-09,2.79E-10,1.84E-10
7/28/2010, 11:29:13.649,68.214,3.7E-09,2.4E-10,1.93E-10
7/28/2010, 11:29:14.446,69.011,3.71E-09,2.64E-10,1.97E-10
7/28/2010, 11:29:15.244,69.809,3.73E-09,2.76E-10,2.28E-10
7/28/2010, 11:29:16.025,70.590,3.76E-09,2.68E-10,1.72E-10
7/28/2010, 11:29:16.822,71.387,3.77E-09,2.49E-10,2.15E-10
7/28/2010, 11:29:17.619,72.184,3.8E-09,1.96E-10,2.52E-10
7/28/2010, 11:29:18.401,72.966,3.77E-09,1.99E-10,1.98E-10
7/28/2010, 11:29:19.198,73.763,3.73E-09,2.15E-10,2.14E-10
7/28/2010, 11:29:19.995,74.560,3.76E-09,2.37E-10,2.65E-10
7/28/2010, 11:29:20.777,75.342,3.74E-09,2.05E-10,2.33E-10
7/28/2010, 11:29:21.574,76.139,3.77E-09,2.32E-10,2.9E-10
7/28/2010, 11:29:22.371,76.936,3.74E-09,2.17E-10,2.46E-10
7/28/2010, 11:29:23.168,77.733,3.7E-09,1.95E-10,2.24E-10
7/28/2010, 11:29:23.950,78.515,3.79E-09,2.27E-10,1.84E-10
7/28/2010, 11:29:24.747,79.312,3.8E-09,2.43E-10,2.5E-10
7/28/2010, 11:29:25.544,80.109,3.77E-09,1.94E-10,2.4E-10
7/28/2010, 11:29:26.342,80.907,3.77E-09,2.55E-10,2.35E-10
7/28/2010, 11:29:27.123,81.688,3.67E-09,2.57E-10,2.04E-10
7/28/2010, 11:29:27.920,82.485,3.78E-09,2.73E-10,2.89E-10
7/28/2010, 11:29:28.718,83.283,3.8E-09,2.66E-10,2.17E-10
7/28/2010, 11:29:29.499,84.064,3.73E-09,2.48E-10,2.23E-10
7/28/2010, 11:29:30.296,84.861,3.75E-09,2.25E-10,2.27E-10
7/28/2010, 11:29:31.093,85.658,3.81E-09,2.13E-10,2.14E-10
7/28/2010, 11:29:31.891,86.456,3.75E-09,2.51E-10,2.22E-10
7/28/2010, 11:29:32.672,87.237,3.8E-09,2.4E-10,2.41E-10
7/28/2010, 11:29:33.485,88.050,3.8E-09,2.79E-10,1.78E-10
7/28/2010, 11:29:34.267,88.832,3.82E-09,2.4E-10,2.33E-10
7/28/2010, 11:29:35.064,89.629,3.78E-09,2.21E-10,2.32E-10
7/28/2010, 11:29:35.845,90.410,3.8E-09,2.83E-10,2.89E-10
7/28/2010, 11:29:36.642,91.207,3.77E-09,1.99E-10,2.31E-10
7/28/2010, 11:29:37.440,92.005,3.76E-09,2.72E-10,2.31E-10
7/28/2010, 11:29:38.237,92.802,3.75E-09,1.94E-10,2.16E-10
7/28/2010, 11:29:39.034,93.599,3.72E-09,2.55E-10,2.52E-10
7/28/2010, 11:29:39.816,94.381,3.73E-09,2.28E-10,2.27E-10
7/28/2010, 11:29:40.613,95.178,3.75E-09,2.15E-10,1.85E-10
7/28/2010, 11:29:41.410,95.975,3.69E-09,2.66E-10,2.37E-10
7/28/2010, 11:29:42.207,96.772,3.76E-09,1.91E-10,2.62E-10
7/28/2010, 11:29:42.989,97.554,3.75E-09,2.1E-10,2.18E-10
7/28/2010, 11:29:43.786,98.351,3.7E-09,2.92E-10,2.1E-10
7/28/2010, 11:29:44.583,99.148,3.82E-09,2.61E-10,1.62E-10
7/28/2010, 11:29:45.380,99.945,3.7E-09,2.17E-10,2.11E-10
7/28/2010, 11:29:46.162,100.727,3.79E-09,2.09E-10,1.49E-10
7/28/2010, 11:29:46.959,101.524,3.77E-09,2.34E-10,2.04E-10
7/28/2010, 11:29:47.756,102.321,3.81E-09,2.47E-10,3.03E-10
7/28/2010, 11:29:48.553,103.118,3.78E-09,1.95E-10,2.38E-10
7/28/2010, 11:29:49.351,103.916,3.73E-09,1.98E-10,3.35E-10
7/28/2010, 11:29:50.132,104.697,3.78E-09,2.43E-10,2.11E-10
7/28/2010, 11:29:50.929,105.494,3.76E-09,2.37E-10,2.35E-10
7/28/2010, 11:29:51.726,106.291,3.77E-09,2.62E-10,2.04E-10
7/28/2010, 11:29:52.524,107.089,3.77E-09,2.61E-10,2.32E-10
