==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Mon, Jul 26, 2010 08:56:22
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Tests
Chamber::Prep
Thermocouple Type::K
Notes::Testing new sample and new sample holder.

==Hardware Parameters==
Start Time::Mon, Jul 26, 2010 08:52:59
Data Points::371
Sample Start Temperature (Thermocouple) [C]::193.39000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0005000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	550.00
10.00	550.00
185.00	900.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/26/2010 08:52:59	0.000	550.000	0.357	192.710	476.562	0.000	0.050	Inf
7/26/2010 08:53:00	0.537	550.000	0.261	309.570	420.410	0.360	7.590	21.083
7/26/2010 08:53:00	1.037	550.000	0.239	353.380	361.328	0.360	7.800	21.667
7/26/2010 08:53:01	1.537	550.000	0.292	322.590	308.167	0.360	8.250	22.917
7/26/2010 08:53:01	2.037	550.000	0.292	337.570	250.580	0.360	8.250	22.917
7/26/2010 08:53:02	2.537	550.000	0.280	365.840	254.150	0.360	8.250	22.917
7/26/2010 08:53:02	3.037	550.000	0.284	377.830	267.578	0.370	7.850	21.216
7/26/2010 08:53:03	3.537	550.000	0.274	400.490	286.438	0.380	7.720	20.316
7/26/2010 08:53:03	4.037	550.000	0.268	417.930	305.206	0.380	7.670	20.184
7/26/2010 08:53:04	4.537	550.000	0.252	444.180	328.796	0.380	7.670	20.184
7/26/2010 08:53:04	5.037	550.000	0.258	447.650	350.250	0.440	7.270	16.523
7/26/2010 08:53:05	5.537	550.000	0.261	453.100	366.364	0.230	7.140	31.043
7/26/2010 08:53:05	6.037	550.000	0.260	461.780	381.165	0.440	7.110	16.159
7/26/2010 08:53:06	6.537	550.000	0.262	467.080	393.829	0.440	7.110	16.159
7/26/2010 08:53:06	7.037	550.000	0.267	469.110	408.020	0.370	6.840	18.486
7/26/2010 08:53:07	7.537	550.000	0.266	476.240	417.816	0.330	6.810	20.636
7/26/2010 08:53:07	8.037	550.000	0.265	482.620	427.429	0.330	6.810	20.636
7/26/2010 08:53:08	8.537	550.000	0.265	488.700	437.225	0.370	6.750	18.243
7/26/2010 08:53:08	9.037	550.000	0.262	495.930	444.916	0.420	6.770	16.119
7/26/2010 08:53:09	9.537	550.000	0.259	502.840	451.385	0.480	6.810	14.187
7/26/2010 08:53:09	10.037	550.074	0.255	510.760	458.710	0.480	6.810	14.187
