==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Mon, Jul 26, 2010 08:38:03
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp. Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing new sample holder and sample.

==Hardware Parameters==
Start Time::Mon, Jul 26, 2010 08:37:05
Data Points::67
Sample Start Temperature (Thermocouple) [C]::70.47400
Current Limit [A]::5.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0030000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	500.00
60.00	500.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/26/2010 08:37:05	0.000	500.000	1.289	70.439	447.113	0.000	0.050	Inf
7/26/2010 08:37:05	0.706	500.000	1.411	78.922	394.653	1.250	12.530	10.024
7/26/2010 08:37:06	1.206	500.000	1.287	145.390	343.872	1.380	11.110	8.051
7/26/2010 08:37:06	1.706	500.000	1.012	256.580	309.937	1.260	9.990	7.929
7/26/2010 08:37:07	2.206	500.000	0.593	405.740	289.948	1.260	9.990	7.929
7/26/2010 08:37:07	2.706	500.000	0.343	499.470	336.487	0.560	7.240	12.929
7/26/2010 08:37:08	3.206	500.000	0.655	419.640	391.235	0.370	5.760	15.568
7/26/2010 08:37:08	3.706	500.000	0.251	533.350	443.542	0.620	7.390	11.919
7/26/2010 08:37:09	4.206	500.000	0.494	472.750	481.445	0.620	7.390	11.919
7/26/2010 08:37:09	4.706	500.000	0.228	544.800	505.646	0.510	6.620	12.980
7/26/2010 08:37:10	5.206	500.000	0.431	490.720	516.968	0.330	6.020	18.242
7/26/2010 08:37:10	5.706	500.000	0.330	514.820	518.982	0.440	6.300	14.318
7/26/2010 08:37:11	6.206	500.000	0.379	502.140	521.362	0.440	6.300	14.318
7/26/2010 08:37:11	6.706	500.000	0.358	506.960	521.210	0.350	6.170	17.629
7/26/2010 08:37:12	7.206	500.000	0.357	507.110	520.447	0.360	6.150	17.083
7/26/2010 08:37:12	7.706	500.000	0.349	508.880	519.104	0.360	6.150	17.083
7/26/2010 08:37:13	8.206	500.000	0.345	509.490	518.219	0.350	6.150	17.571
7/26/2010 08:37:13	8.706	500.000	0.346	508.590	516.876	0.330	6.150	18.636
7/26/2010 08:37:14	9.206	500.000	0.344	508.520	515.381	0.420	6.170	14.690
7/26/2010 08:37:14	9.706	500.000	0.340	509.090	513.947	0.420	6.170	14.690
7/26/2010 08:37:15	10.206	500.000	0.330	511.350	513.000	0.330	6.170	18.697
7/26/2010 08:37:15	10.706	500.000	0.333	509.940	512.177	0.420	6.150	14.643
7/26/2010 08:37:16	11.206	500.000	0.333	509.150	511.139	0.390	6.150	15.769
7/26/2010 08:37:16	11.706	500.000	0.323	511.300	510.620	0.390	6.150	15.769
7/26/2010 08:37:17	12.206	500.000	0.320	511.450	510.559	0.420	6.170	14.690
7/26/2010 08:37:17	12.706	500.000	0.317	511.550	509.949	0.360	6.170	17.139
7/26/2010 08:37:18	13.206	500.000	0.315	511.400	509.644	0.320	6.150	19.219
7/26/2010 08:37:18	13.706	500.000	0.315	510.480	510.010	0.320	6.150	19.219
7/26/2010 08:37:19	14.206	500.000	0.310	511.060	509.705	0.330	6.150	18.636
7/26/2010 08:37:19	14.706	500.000	0.309	510.490	509.308	0.420	6.150	14.643
7/26/2010 08:37:20	15.206	500.000	0.306	510.570	509.338	0.350	6.150	17.571
7/26/2010 08:37:20	15.706	500.000	0.297	512.510	508.759	0.350	6.150	17.571
7/26/2010 08:37:21	16.206	500.000	0.297	511.910	508.484	0.320	6.170	19.281
7/26/2010 08:37:21	16.706	500.000	0.287	513.690	508.545	0.420	6.210	14.786
7/26/2010 08:37:22	17.206	500.000	0.281	514.790	508.636	0.430	6.210	14.442
7/26/2010 08:37:22	17.706	500.000	0.274	515.600	508.667	0.430	6.210	14.442
7/26/2010 08:37:23	18.206	500.000	0.267	516.810	508.881	0.370	6.230	16.838
7/26/2010 08:37:23	18.706	500.000	0.265	516.260	509.033	0.420	6.230	14.833
