==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Mon, Jul 26, 2010 08:42:25
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp. Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing new sample holder and sample.

==Hardware Parameters==
Start Time::Mon, Jul 26, 2010 08:41:52
Data Points::52
Sample Start Temperature (Thermocouple) [C]::47.87800
Current Limit [A]::5.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0015000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	550.00
10.00	550.00
185.00	900.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/26/2010 08:41:52	0.000	550.000	0.753	47.878	470.642	0.010	0.050	5.000
7/26/2010 08:41:52	0.415	550.000	0.626	149.340	417.023	0.010	0.050	5.000
7/26/2010 08:41:53	0.915	550.000	0.756	115.810	359.039	0.010	0.050	5.000
7/26/2010 08:41:53	1.415	550.000	0.814	110.060	304.321	0.720	10.570	14.681
7/26/2010 08:41:54	1.915	550.000	0.774	164.330	246.002	0.770	10.160	13.195
7/26/2010 08:41:54	2.415	550.000	0.611	291.030	256.104	0.730	9.410	12.890
7/26/2010 08:41:55	2.915	550.000	0.594	332.620	273.285	0.730	9.410	12.890
7/26/2010 08:41:55	3.415	550.000	0.546	379.770	298.492	0.560	8.150	14.554
7/26/2010 08:41:56	3.915	550.000	0.487	430.740	328.430	0.500	7.330	14.660
7/26/2010 08:41:56	4.415	550.000	0.466	456.820	365.326	0.500	7.330	14.660
7/26/2010 08:41:57	4.915	550.000	0.471	463.270	393.921	0.420	6.730	16.024
7/26/2010 08:41:57	5.415	550.000	0.452	481.140	415.131	0.440	6.730	15.295
7/26/2010 08:41:58	5.915	550.000	0.464	480.930	434.448	0.320	6.580	20.562
7/26/2010 08:41:58	6.415	550.000	0.454	491.500	446.808	0.520	6.530	12.558
7/26/2010 08:41:59	6.915	550.000	0.464	491.080	456.665	0.470	6.730	14.319
7/26/2010 08:41:59	7.415	550.000	0.426	517.080	463.440	0.470	6.730	14.319
7/26/2010 08:42:00	7.915	550.000	0.471	496.360	469.696	0.420	6.450	15.357
7/26/2010 08:42:00	8.415	550.000	0.404	536.350	475.891	0.370	6.810	18.405
7/26/2010 08:42:01	8.915	550.000	0.491	491.490	480.896	0.380	6.320	16.632
7/26/2010 08:42:01	9.415	550.000	0.375	557.870	486.053	0.380	6.320	16.632
7/26/2010 08:42:02	9.915	550.000	0.492	497.260	491.547	0.410	6.260	15.268
7/26/2010 08:42:02	10.415	550.830	0.375	562.450	495.789	0.390	6.620	16.974
7/26/2010 08:42:03	10.915	551.830	0.485	505.870	499.847	0.400	6.300	15.750
7/26/2010 08:42:03	11.415	552.830	0.389	559.830	503.632	0.400	6.300	15.750
7/26/2010 08:42:04	11.915	553.830	0.487	509.230	507.538	0.320	6.230	19.469
7/26/2010 08:42:04	12.415	554.830	0.388	564.700	510.040	0.450	6.750	15.000
7/26/2010 08:42:05	12.915	555.830	0.490	512.160	513.367	0.450	6.750	15.000
7/26/2010 08:42:05	13.415	556.830	0.382	573.080	515.503	0.360	6.750	18.750
7/26/2010 08:42:06	13.915	557.830	0.496	513.450	518.280	0.310	6.190	19.968
7/26/2010 08:42:06	14.415	558.830	0.385	574.920	519.989	0.460	6.730	14.630
7/26/2010 08:42:07	14.915	559.830	0.498	516.600	521.637	0.460	6.730	14.630
7/26/2010 08:42:07	15.415	560.830	0.389	577.100	523.193	0.480	6.690	13.938
7/26/2010 08:42:08	15.915	561.830	0.501	518.420	525.452	0.330	6.130	18.576
7/26/2010 08:42:08	16.415	562.830	0.386	582.780	526.703	0.370	6.750	18.243
7/26/2010 08:42:09	16.915	563.830	0.506	519.980	528.351	0.340	6.150	18.088
7/26/2010 08:42:09	17.415	564.830	0.389	584.740	529.999	0.340	6.150	18.088
7/26/2010 08:42:10	17.915	565.830	0.510	521.340	531.372	0.320	6.110	19.094
7/26/2010 08:42:10	18.415	566.830	0.391	587.010	532.013	0.520	6.710	12.904
7/26/2010 08:42:11	18.915	567.830	0.515	522.200	533.325	0.360	6.130	17.028
7/26/2010 08:42:11	19.415	568.830	0.389	592.170	533.752	0.550	6.750	12.273
7/26/2010 08:42:12	19.915	569.830	0.522	522.270	534.973	0.550	6.750	12.273
7/26/2010 08:42:12	20.415	570.830	0.395	591.750	535.187	0.470	6.690	14.234
7/26/2010 08:42:13	20.915	571.830	0.534	518.880	536.072	0.380	5.960	15.684
7/26/2010 08:42:13	21.415	572.830	0.383	602.740	536.560	0.380	5.960	15.684
7/26/2010 08:42:14	21.915	573.830	0.541	519.310	537.903	0.350	5.930	16.943
7/26/2010 08:42:14	22.415	574.830	0.381	607.560	538.361	0.430	6.730	15.651
7/26/2010 08:42:15	22.915	575.830	0.551	517.470	540.070	0.330	5.930	17.970
7/26/2010 08:42:15	23.415	576.830	0.376	613.460	540.497	0.330	5.930	17.970
7/26/2010 08:42:16	23.915	577.830	0.548	522.970	541.748	0.370	5.930	16.027
7/26/2010 08:42:16	24.415	578.830	0.389	610.200	542.267	0.500	6.730	13.460
7/26/2010 08:42:17	24.915	579.830	0.555	522.040	543.091	0.370	5.930	16.027
7/26/2010 08:42:17	25.415	580.830	0.386	615.210	543.152	0.370	5.930	16.027
