==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 10:11:00
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::TPD
Chamber::Prep
Thermocouple Type::K
Notes::H-passivation

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 09:47:27
Data Points::2240
Sample Start Temperature (Thermocouple) [C]::73.53800
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
20.00	400.00
5000.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 09:47:27	0.000	400.000	0.653	73.515	615.631	0.000	0.050	Inf	76.633
7/28/2010 09:47:27	0.691	400.000	0.677	95.757	543.732	0.640	3.870	6.047	78.930
7/28/2010 09:47:28	1.192	400.000	0.682	117.270	470.551	0.630	3.850	6.111	79.047
7/28/2010 09:47:28	1.692	400.000	0.684	138.990	400.116	0.650	3.910	6.015	79.084
7/28/2010 09:47:29	2.192	400.000	0.684	159.870	325.531	0.650	3.910	6.015	79.152
7/28/2010 09:47:29	2.691	400.000	0.683	179.690	328.064	0.650	3.910	6.015	79.125
7/28/2010 09:47:30	3.192	400.000	0.679	199.090	328.949	0.660	3.980	6.030	79.140
7/28/2010 09:47:30	3.691	400.000	0.678	216.150	331.757	0.650	3.960	6.092	79.129
7/28/2010 09:47:31	4.192	400.000	0.673	233.390	328.094	0.650	4.000	6.154	79.118
7/28/2010 09:47:31	4.691	400.000	0.667	249.600	330.627	0.650	4.000	6.154	79.140
7/28/2010 09:47:32	5.192	400.000	0.661	264.750	327.759	0.630	3.960	6.286	79.061
7/28/2010 09:47:32	5.691	400.000	0.653	279.130	329.651	0.610	4.000	6.557	79.113
7/28/2010 09:47:33	6.192	400.000	0.648	291.390	327.820	0.640	3.890	6.078	78.934
7/28/2010 09:47:33	6.691	400.000	0.642	303.330	330.994	0.640	3.890	6.078	78.914
7/28/2010 09:47:34	7.192	400.000	0.634	314.640	334.290	0.620	3.940	6.355	78.965
7/28/2010 09:47:34	7.691	400.000	0.627	325.050	337.219	0.600	3.940	6.567	78.873
7/28/2010 09:47:35	8.192	400.000	0.620	334.830	337.158	0.580	3.910	6.741	78.850
7/28/2010 09:47:35	8.691	400.000	0.614	342.700	343.781	0.580	3.910	6.741	78.681
7/28/2010 09:47:36	9.192	400.000	0.607	350.670	350.281	0.560	3.870	6.911	78.779
7/28/2010 09:47:36	9.691	400.000	0.602	357.300	355.408	0.550	3.810	6.927	78.692
7/28/2010 09:47:37	10.192	400.000	0.595	364.280	364.014	0.600	3.830	6.383	78.722
7/28/2010 09:47:37	10.691	400.000	0.589	370.030	370.026	0.600	3.830	6.383	78.634
7/28/2010 09:47:38	11.192	400.000	0.584	374.760	373.138	0.550	3.740	6.800	78.556
7/28/2010 09:47:38	11.691	400.000	0.577	380.050	375.305	0.550	3.760	6.836	78.559
7/28/2010 09:47:39	12.192	400.000	0.574	383.470	378.143	0.570	3.720	6.526	78.488
7/28/2010 09:47:39	12.691	400.000	0.567	387.880	380.005	0.570	3.720	6.526	78.498
7/28/2010 09:47:40	13.192	400.000	0.565	390.250	386.353	0.520	3.570	6.865	78.382
7/28/2010 09:47:40	13.691	400.000	0.561	392.790	390.015	0.520	3.590	6.904	78.365
7/28/2010 09:47:41	14.192	400.000	0.557	395.160	394.928	0.520	3.590	6.904	78.339
7/28/2010 09:47:41	14.691	400.000	0.554	397.090	398.132	0.520	3.590	6.904	78.312
7/28/2010 09:47:42	15.192	400.000	0.551	398.760	401.031	0.530	3.570	6.736	78.326
7/28/2010 09:47:42	15.691	400.000	0.548	400.530	401.367	0.510	3.570	7.000	78.350
7/28/2010 09:47:43	16.192	400.000	0.546	401.590	404.297	0.530	3.530	6.660	78.269
7/28/2010 09:47:43	16.691	400.000	0.543	402.960	405.975	0.530	3.530	6.660	78.261
7/28/2010 09:47:44	17.192	400.000	0.539	404.210	407.349	0.520	3.550	6.827	78.270
7/28/2010 09:47:44	17.691	400.000	0.539	404.430	407.654	0.490	3.490	7.122	78.191
7/28/2010 09:47:45	18.192	400.000	0.536	405.400	408.875	0.490	3.490	7.122	78.203
7/28/2010 09:47:45	18.691	400.000	0.534	405.920	408.508	0.490	3.490	7.122	78.246
7/28/2010 09:47:46	19.192	400.000	0.530	406.990	408.997	0.510	3.610	7.078	78.276
7/28/2010 09:47:46	19.692	400.000	0.527	407.920	408.478	0.510	3.610	7.078	78.237
7/28/2010 09:47:47	20.191	400.000	0.525	408.250	409.088	0.510	3.610	7.078	78.124
7/28/2010 09:47:47	20.692	400.000	0.524	408.440	410.187	0.490	3.510	7.163	78.140
7/28/2010 09:47:48	21.191	400.000	0.522	408.460	411.255	0.480	3.510	7.312	78.148
7/28/2010 09:47:48	21.692	400.000	0.520	408.680	410.980	0.500	3.510	7.020	78.157
7/28/2010 09:47:49	22.191	400.000	0.519	408.640	412.354	0.500	3.510	7.020	78.141
7/28/2010 09:47:49	22.692	400.000	0.518	408.470	413.330	0.480	3.460	7.208	78.125
7/28/2010 09:47:50	23.191	400.000	0.517	408.340	412.445	0.470	3.460	7.362	78.084
7/28/2010 09:47:50	23.692	400.000	0.517	407.840	412.292	0.490	3.490	7.122	78.088
7/28/2010 09:47:51	24.191	400.000	0.515	407.840	411.682	0.490	3.490	7.122	78.124
7/28/2010 09:47:51	24.692	400.000	0.514	407.930	410.736	0.470	3.530	7.511	78.164
7/28/2010 09:47:52	25.191	400.000	0.512	408.070	410.187	0.470	3.530	7.511	78.145
7/28/2010 09:47:52	25.692	400.000	0.510	408.320	410.461	0.460	3.490	7.587	78.120
7/28/2010 09:47:53	26.191	400.000	0.509	408.280	411.072	0.460	3.490	7.587	78.110
7/28/2010 09:47:53	26.692	400.000	0.507	408.340	411.194	0.490	3.490	7.122	78.066
7/28/2010 09:47:54	27.191	400.000	0.508	407.550	412.292	0.480	3.460	7.208	78.078
7/28/2010 09:47:54	27.692	400.000	0.507	407.240	413.025	0.490	3.460	7.061	78.044
7/28/2010 09:47:55	28.191	400.000	0.506	407.260	413.116	0.490	3.460	7.061	78.093
7/28/2010 09:47:55	28.692	400.000	0.506	406.540	412.415	0.480	3.460	7.208	78.095
7/28/2010 09:47:56	29.191	400.000	0.506	406.230	412.933	0.470	3.460	7.362	78.043
7/28/2010 09:47:56	29.692	400.000	0.505	406.100	411.255	0.470	3.460	7.362	78.057
7/28/2010 09:47:57	30.192	400.000	0.504	405.960	410.797	0.470	3.490	7.426	78.058
7/28/2010 09:47:57	30.691	400.000	0.504	405.640	410.400	0.480	3.490	7.271	78.064
7/28/2010 09:47:58	31.191	400.000	0.503	405.550	410.736	0.470	3.510	7.468	78.041
7/28/2010 09:47:58	31.691	400.000	0.502	405.800	409.668	0.470	3.510	7.468	78.089
7/28/2010 09:47:59	32.192	400.000	0.501	405.700	409.546	0.460	3.490	7.587	78.048
7/28/2010 09:47:59	32.691	400.000	0.500	405.470	407.990	0.470	3.490	7.426	78.010
7/28/2010 09:48:00	33.191	400.000	0.500	405.220	408.386	0.490	3.510	7.163	78.054
7/28/2010 09:48:00	33.691	400.000	0.500	404.990	408.142	0.490	3.510	7.163	78.058
7/28/2010 09:48:01	34.192	400.000	0.499	404.890	407.806	0.460	3.420	7.435	77.955
7/28/2010 09:48:01	34.691	400.000	0.500	404.300	408.844	0.450	3.420	7.600	77.979
