==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 08:22:20
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 08:22:01
Data Points::30
Sample Start Temperature (Thermocouple) [C]::156.59000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	300.00
60.00	300.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 08:22:01	0.000	300.000	0.288	156.210	386.200	0.000	0.050	Inf	102.620
7/28/2010 08:22:02	0.419	300.000	0.295	161.540	373.596	0.000	0.050	Inf	102.630
7/28/2010 08:22:02	0.919	300.000	0.299	170.650	354.645	0.400	3.760	9.400	104.150
7/28/2010 08:22:03	1.418	300.000	0.296	181.740	338.959	0.360	3.720	10.333	104.130
7/28/2010 08:22:03	1.919	300.000	0.294	192.550	322.021	0.390	3.700	9.487	104.130
7/28/2010 08:22:04	2.418	300.000	0.291	202.560	324.158	0.390	3.700	9.487	104.090
7/28/2010 08:22:04	2.919	300.000	0.288	212.100	324.066	0.360	3.610	10.028	104.070
7/28/2010 08:22:05	3.418	300.000	0.284	220.900	327.301	0.380	3.570	9.395	104.030
7/28/2010 08:22:05	3.919	300.000	0.279	229.500	329.559	0.370	3.550	9.595	104.030
7/28/2010 08:22:06	4.418	300.000	0.275	237.160	329.376	0.370	3.550	9.595	104.010
7/28/2010 08:22:06	4.919	300.000	0.271	244.330	327.118	0.360	3.490	9.694	103.990
7/28/2010 08:22:07	5.418	300.000	0.265	251.450	322.754	0.380	3.460	9.105	103.970
7/28/2010 08:22:07	5.919	300.000	0.261	257.790	325.226	0.370	3.440	9.297	103.910
7/28/2010 08:22:08	6.418	300.000	0.256	263.580	323.792	0.370	3.440	9.297	103.930
7/28/2010 08:22:08	6.919	300.000	0.250	269.380	326.874	0.390	3.400	8.718	103.890
7/28/2010 08:22:09	7.418	300.000	0.245	274.320	325.623	0.380	3.360	8.842	103.890
7/28/2010 08:22:09	7.919	300.000	0.239	279.150	331.390	0.380	3.330	8.763	103.850
7/28/2010 08:22:10	8.418	300.000	0.233	283.610	331.573	0.380	3.330	8.763	103.870
7/28/2010 08:22:10	8.919	300.000	0.227	287.800	331.573	0.360	3.310	9.194	103.830
7/28/2010 08:22:11	9.418	300.000	0.221	291.640	334.320	0.350	3.290	9.400	103.830
7/28/2010 08:22:11	9.918	300.000	0.216	295.120	336.334	0.350	3.290	9.400	103.790
7/28/2010 08:22:12	10.419	300.000	0.209	298.470	337.402	0.350	3.270	9.343	103.810
7/28/2010 08:22:12	10.918	300.000	0.203	301.580	338.959	0.390	3.250	8.333	103.770
7/28/2010 08:22:13	11.418	300.000	0.197	304.550	341.064	0.380	3.230	8.500	103.790
7/28/2010 08:22:13	11.918	300.000	0.191	307.090	342.896	0.380	3.230	8.500	103.770
7/28/2010 08:22:14	12.419	300.000	0.185	309.560	344.666	0.400	3.230	8.075	103.770
7/28/2010 08:22:14	12.919	300.000	0.178	311.910	345.612	0.370	3.210	8.676	103.720
7/28/2010 08:22:15	13.418	300.000	0.172	314.090	346.771	0.390	3.210	8.231	103.750
7/28/2010 08:22:15	13.918	300.000	0.165	316.240	348.267	0.390	3.210	8.231	103.730
7/28/2010 08:22:16	14.419	300.000	0.158	318.180	344.604	0.380	3.180	8.368	103.710
