==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 11:38:49
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::TPD
Chamber::Prep
Thermocouple Type::K
Notes::Temp Control Test

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 11:37:34
Data Points::111
Sample Start Temperature (Thermocouple) [C]::70.18700
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
20.00	400.00
55.00	750.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 11:37:34	0.000	400.000	0.660	70.187	602.203	0.000	0.050	Inf	61.606
7/28/2010 11:37:35	0.637	400.000	0.673	94.977	536.499	0.620	4.220	6.806	64.586
7/28/2010 11:37:35	1.137	400.000	0.671	119.470	469.177	0.650	4.170	6.415	64.573
7/28/2010 11:37:36	1.637	400.000	0.669	142.970	400.238	0.650	4.170	6.415	64.597
7/28/2010 11:37:36	2.137	400.000	0.669	163.880	335.114	0.650	4.070	6.262	64.499
7/28/2010 11:37:37	2.636	400.000	0.671	182.290	337.555	0.650	4.040	6.215	64.405
7/28/2010 11:37:37	3.136	400.000	0.664	202.660	336.426	0.650	4.040	6.215	64.520
7/28/2010 11:37:38	3.637	400.000	0.660	220.680	336.670	0.650	4.040	6.215	64.432
7/28/2010 11:37:38	4.136	400.000	0.655	237.730	338.623	0.640	4.070	6.359	64.426
7/28/2010 11:37:39	4.636	400.000	0.650	253.010	335.266	0.640	4.070	6.359	64.338
