==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 08:21:43
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 08:21:01
Data Points::76
Sample Start Temperature (Thermocouple) [C]::101.33000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 08:21:01	0.000	400.000	0.597	101.330	456.421	0.000	0.050	Inf	103.050
7/28/2010 08:21:01	0.437	400.000	0.597	120.240	421.326	0.000	0.050	Inf	106.450
7/28/2010 08:21:02	0.937	400.000	0.596	142.940	389.679	0.580	4.920	8.483	106.450
7/28/2010 08:21:02	1.436	400.000	0.586	167.970	353.516	0.580	4.920	8.483	106.360
7/28/2010 08:21:03	1.937	400.000	0.579	190.210	317.566	0.570	4.710	8.263	106.050
7/28/2010 08:21:03	2.437	400.000	0.574	209.810	317.657	0.570	4.710	8.263	105.810
7/28/2010 08:21:04	2.937	400.000	0.568	228.050	321.686	0.540	4.490	8.315	105.770
7/28/2010 08:21:04	3.436	400.000	0.564	243.940	320.374	0.540	4.370	8.093	105.490
7/28/2010 08:21:05	3.937	400.000	0.558	259.140	325.806	0.530	4.300	8.113	105.480
7/28/2010 08:21:05	4.436	400.000	0.555	272.280	331.970	0.530	4.300	8.113	105.320
7/28/2010 08:21:06	4.937	400.000	0.549	285.180	338.257	0.510	4.170	8.176	105.270
7/28/2010 08:21:06	5.436	400.000	0.545	296.530	338.959	0.500	4.090	8.180	105.150
7/28/2010 08:21:07	5.937	400.000	0.542	306.600	342.834	0.500	4.090	8.180	105.150
7/28/2010 08:21:07	6.437	400.000	0.537	316.420	342.285	0.530	4.000	7.547	105.150
7/28/2010 08:21:08	6.936	400.000	0.534	324.740	345.398	0.520	3.940	7.577	105.040
7/28/2010 08:21:08	7.436	400.000	0.531	332.290	345.703	0.490	3.910	7.980	105.050
7/28/2010 08:21:09	7.937	400.000	0.527	339.590	347.198	0.490	3.910	7.980	104.980
7/28/2010 08:21:09	8.437	400.000	0.525	345.350	349.091	0.500	3.790	7.580	104.880
7/28/2010 08:21:10	8.936	400.000	0.524	350.390	355.865	0.470	3.760	8.000	104.850
7/28/2010 08:21:10	9.436	400.000	0.521	355.660	355.316	0.480	3.740	7.792	104.830
7/28/2010 08:21:11	9.937	400.000	0.520	360.090	361.176	0.490	3.740	7.633	104.800
7/28/2010 08:21:11	10.436	400.000	0.518	364.030	365.723	0.490	3.740	7.633	104.780
7/28/2010 08:21:12	10.937	400.000	0.518	367.070	367.950	0.480	3.680	7.667	104.750
7/28/2010 08:21:12	11.436	400.000	0.516	370.720	370.239	0.500	3.680	7.360	104.770
7/28/2010 08:21:13	11.937	400.000	0.515	373.390	373.871	0.490	3.660	7.469	104.760
7/28/2010 08:21:13	12.436	400.000	0.513	376.460	375.885	0.490	3.660	7.469	104.720
7/28/2010 08:21:14	12.937	400.000	0.513	378.830	377.045	0.460	3.660	7.957	104.730
7/28/2010 08:21:14	13.436	400.000	0.511	381.220	381.012	0.470	3.660	7.787	104.750
7/28/2010 08:21:15	13.937	400.000	0.509	383.730	383.423	0.480	3.640	7.583	104.730
7/28/2010 08:21:15	14.436	400.000	0.509	385.270	387.024	0.480	3.640	7.583	104.620
7/28/2010 08:21:16	14.937	400.000	0.508	386.970	387.299	0.480	3.590	7.479	104.680
7/28/2010 08:21:16	15.436	400.000	0.507	388.320	390.320	0.480	3.590	7.479	104.610
7/28/2010 08:21:17	15.937	400.000	0.506	389.600	390.808	0.500	3.590	7.180	104.640
7/28/2010 08:21:17	16.437	400.000	0.505	391.080	390.472	0.460	3.570	7.761	104.630
7/28/2010 08:21:18	16.936	400.000	0.504	392.130	390.381	0.470	3.590	7.638	104.670
7/28/2010 08:21:18	17.436	400.000	0.504	393.070	390.961	0.490	3.590	7.327	104.650
7/28/2010 08:21:19	17.937	400.000	0.502	394.540	391.052	0.470	3.570	7.596	104.610
7/28/2010 08:21:19	18.436	400.000	0.501	395.450	393.646	0.470	3.570	7.596	104.610
7/28/2010 08:21:20	18.937	400.000	0.500	396.210	395.111	0.470	3.570	7.596	104.630
7/28/2010 08:21:20	19.436	400.000	0.499	397.160	395.599	0.480	3.590	7.479	104.610
7/28/2010 08:21:21	19.937	400.000	0.499	397.450	396.606	0.470	3.530	7.511	104.630
7/28/2010 08:21:21	20.436	400.000	0.498	397.810	397.247	0.470	3.530	7.511	104.540
7/28/2010 08:21:22	20.937	400.000	0.498	398.070	395.874	0.440	3.530	8.023	104.540
7/28/2010 08:21:22	21.436	400.000	0.498	398.350	397.064	0.470	3.530	7.511	104.540
7/28/2010 08:21:23	21.936	400.000	0.498	398.490	398.102	0.470	3.530	7.511	104.540
7/28/2010 08:21:23	22.437	400.000	0.498	398.740	398.560	0.460	3.530	7.674	104.550
7/28/2010 08:21:24	22.936	400.000	0.497	399.060	400.421	0.460	3.530	7.674	104.530
7/28/2010 08:21:24	23.436	400.000	0.497	399.330	400.635	0.470	3.530	7.511	104.530
7/28/2010 08:21:25	23.936	400.000	0.496	399.540	399.170	0.470	3.530	7.511	104.550
7/28/2010 08:21:25	24.437	400.000	0.496	399.780	399.292	0.430	3.530	8.209	104.510
7/28/2010 08:21:26	24.936	400.000	0.496	399.890	399.414	0.480	3.530	7.354	104.510
7/28/2010 08:21:26	25.436	400.000	0.495	400.370	398.285	0.460	3.530	7.674	104.470
7/28/2010 08:21:27	25.936	400.000	0.495	400.360	398.712	0.460	3.530	7.674	104.540
7/28/2010 08:21:27	26.437	400.000	0.495	400.450	400.146	0.480	3.530	7.354	104.510
7/28/2010 08:21:28	26.936	400.000	0.494	400.690	401.855	0.470	3.530	7.511	104.500
7/28/2010 08:21:28	27.436	400.000	0.494	400.800	403.229	0.460	3.530	7.674	104.490
7/28/2010 08:21:29	27.936	400.000	0.493	400.870	404.510	0.460	3.530	7.674	104.500
7/28/2010 08:21:29	28.437	400.000	0.492	401.300	404.602	0.500	3.530	7.060	104.490
7/28/2010 08:21:30	28.936	400.000	0.492	401.260	404.663	0.470	3.530	7.511	104.450
7/28/2010 08:21:30	29.436	400.000	0.492	401.360	403.290	0.470	3.530	7.511	104.510
7/28/2010 08:21:31	29.936	400.000	0.492	401.140	402.557	0.470	3.530	7.511	104.490
7/28/2010 08:21:31	30.437	400.000	0.491	401.410	402.374	0.450	3.530	7.844	104.490
7/28/2010 08:21:32	30.936	400.000	0.491	401.510	402.191	0.450	3.530	7.844	104.510
7/28/2010 08:21:32	31.436	400.000	0.490	401.610	400.970	0.460	3.530	7.674	104.460
7/28/2010 08:21:33	31.936	400.000	0.490	401.780	402.008	0.460	3.530	7.674	104.480
7/28/2010 08:21:33	32.437	400.000	0.490	401.430	403.046	0.460	3.420	7.435	104.350
7/28/2010 08:21:34	32.936	400.000	0.490	401.320	402.496	0.460	3.530	7.674	104.460
7/28/2010 08:21:34	33.437	400.000	0.490	401.270	403.931	0.470	3.530	7.511	104.430
7/28/2010 08:21:35	33.936	400.000	0.489	401.580	404.816	0.470	3.530	7.511	104.480
7/28/2010 08:21:35	34.437	400.000	0.490	401.110	403.687	0.440	3.420	7.773	104.310
7/28/2010 08:21:36	34.936	400.000	0.490	401.080	403.717	0.470	3.530	7.511	104.430
7/28/2010 08:21:36	35.437	400.000	0.491	400.470	403.961	0.470	3.420	7.277	104.340
7/28/2010 08:21:37	35.936	400.000	0.490	400.840	402.710	0.470	3.420	7.277	104.430
7/28/2010 08:21:37	36.437	400.000	0.491	400.480	403.137	0.440	3.440	7.818	104.320
7/28/2010 08:21:38	36.936	400.000	0.491	400.180	403.290	0.460	3.530	7.674	104.400
7/28/2010 08:21:38	37.437	400.000	0.490	400.510	401.978	0.440	3.530	8.023	104.440
