==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 11:36:07
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::TPD
Chamber::Prep
Thermocouple Type::K
Notes::TPD after H-passivation

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 11:34:06
Data Points::217
Sample Start Temperature (Thermocouple) [C]::70.23300
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
20.00	400.00
107.50	750.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 11:34:06	0.000	400.000	0.660	70.193	605.286	0.000	0.050	Inf	60.903
7/28/2010 11:34:07	0.440	400.000	0.675	84.187	537.628	0.000	0.050	Inf	60.865
7/28/2010 11:34:07	0.940	400.000	0.678	107.440	469.513	0.640	4.220	6.594	63.998
7/28/2010 11:34:08	1.441	400.000	0.676	131.410	402.771	0.630	4.170	6.619	63.939
7/28/2010 11:34:08	1.940	400.000	0.674	154.180	336.823	0.660	4.170	6.318	63.922
7/28/2010 11:34:09	2.440	400.000	0.668	176.810	337.646	0.660	4.170	6.318	63.912
7/28/2010 11:34:09	2.941	400.000	0.665	196.560	337.402	0.630	3.940	6.254	63.828
7/28/2010 11:34:10	3.441	400.000	0.663	213.840	336.853	0.630	3.940	6.254	63.587
7/28/2010 11:34:10	3.940	400.000	0.659	230.740	334.351	0.630	3.960	6.286	63.630
7/28/2010 11:34:11	4.440	400.000	0.656	245.890	334.839	0.630	3.960	6.286	63.477
7/28/2010 11:34:11	4.941	400.000	0.650	261.130	335.876	0.620	3.960	6.387	63.571
7/28/2010 11:34:12	5.441	400.000	0.644	275.140	340.302	0.620	4.000	6.452	63.595
7/28/2010 11:34:12	5.940	400.000	0.640	287.360	343.231	0.630	3.980	6.317	63.520
7/28/2010 11:34:13	6.440	400.000	0.631	300.420	344.543	0.630	3.980	6.317	63.516
7/28/2010 11:34:13	6.940	400.000	0.624	311.940	342.926	0.610	3.980	6.525	63.515
7/28/2010 11:34:14	7.440	400.000	0.618	322.250	346.039	0.580	3.960	6.828	63.443
7/28/2010 11:34:14	7.940	400.000	0.613	331.080	348.724	0.580	3.960	6.828	63.309
7/28/2010 11:34:15	8.441	400.000	0.605	340.380	351.776	0.600	3.890	6.483	63.327
7/28/2010 11:34:15	8.940	400.000	0.599	348.100	359.772	0.570	3.870	6.789	63.280
7/28/2010 11:34:16	9.441	400.000	0.593	355.410	366.364	0.560	3.830	6.839	63.309
7/28/2010 11:34:16	9.940	400.000	0.587	361.770	368.408	0.560	3.830	6.839	63.194
7/28/2010 11:34:17	10.441	400.000	0.581	367.550	370.056	0.560	3.810	6.804	63.153
7/28/2010 11:34:17	10.940	400.000	0.575	373.370	374.939	0.560	3.810	6.804	63.164
7/28/2010 11:34:18	11.441	400.000	0.570	377.900	378.906	0.540	3.760	6.963	63.187
7/28/2010 11:34:18	11.940	400.000	0.565	381.910	383.850	0.540	3.760	6.963	62.956
7/28/2010 11:34:19	12.441	400.000	0.561	385.380	388.702	0.520	3.700	7.115	63.027
7/28/2010 11:34:19	12.941	400.000	0.557	388.850	392.792	0.520	3.700	7.115	63.003
7/28/2010 11:34:20	13.440	400.000	0.552	391.930	394.775	0.520	3.700	7.115	63.000
7/28/2010 11:34:20	13.941	400.000	0.549	394.270	394.501	0.520	3.660	7.038	62.939
7/28/2010 11:34:21	14.440	400.000	0.545	396.620	394.836	0.540	3.590	6.648	62.958
7/28/2010 11:34:21	14.941	400.000	0.541	398.620	396.545	0.520	3.590	6.904	62.887
7/28/2010 11:34:22	15.440	400.000	0.537	400.660	398.773	0.520	3.590	6.904	62.889
7/28/2010 11:34:22	15.941	400.000	0.535	401.890	402.588	0.510	3.530	6.922	62.838
7/28/2010 11:34:23	16.440	400.000	0.533	402.790	406.219	0.500	3.550	7.100	62.787
7/28/2010 11:34:23	16.941	400.000	0.529	404.190	407.867	0.490	3.590	7.327	62.816
7/28/2010 11:34:24	17.440	400.000	0.528	404.490	407.440	0.490	3.590	7.327	62.838
7/28/2010 11:34:24	17.941	400.000	0.526	405.080	407.501	0.480	3.490	7.271	62.734
7/28/2010 11:34:25	18.440	400.000	0.524	405.570	407.379	0.500	3.490	6.980	62.733
7/28/2010 11:34:25	18.941	400.000	0.523	405.700	407.654	0.500	3.490	6.980	62.768
7/28/2010 11:34:26	19.440	400.000	0.521	406.100	408.508	0.500	3.490	6.980	62.726
7/28/2010 11:34:26	19.941	400.000	0.519	406.460	410.370	0.490	3.490	7.122	62.725
7/28/2010 11:34:27	20.440	401.760	0.522	406.320	411.133	0.490	3.420	6.980	62.785
7/28/2010 11:34:27	20.941	403.764	0.525	406.630	411.133	0.490	3.490	7.122	62.741
7/28/2010 11:34:28	21.440	405.760	0.528	406.860	410.187	0.490	3.490	7.122	62.741
7/28/2010 11:34:28	21.941	407.764	0.532	407.200	409.576	0.500	3.490	6.980	62.777
7/28/2010 11:34:29	22.440	409.760	0.534	408.030	408.752	0.500	3.590	7.180	62.764
7/28/2010 11:34:29	22.941	411.764	0.536	409.230	409.821	0.470	3.610	7.681	62.871
7/28/2010 11:34:30	23.440	413.760	0.538	410.470	410.858	0.470	3.610	7.681	62.896
7/28/2010 11:34:30	23.941	415.764	0.540	411.550	411.835	0.540	3.610	6.685	62.881
7/28/2010 11:34:31	24.440	417.760	0.542	413.200	413.849	0.490	3.680	7.510	62.872
7/28/2010 11:34:31	24.940	419.760	0.544	414.480	415.070	0.490	3.680	7.510	62.997
7/28/2010 11:34:32	25.441	421.764	0.545	416.340	416.016	0.490	3.720	7.592	63.004
7/28/2010 11:34:32	25.940	423.760	0.548	417.410	416.992	0.540	3.720	6.889	63.013
7/28/2010 11:34:33	26.440	425.760	0.549	419.240	418.793	0.500	3.720	7.440	62.968
7/28/2010 11:34:33	26.940	427.760	0.553	420.240	419.525	0.500	3.720	7.440	63.009
7/28/2010 11:34:34	27.441	429.764	0.553	422.370	420.746	0.540	3.790	7.019	63.054
7/28/2010 11:34:34	27.940	431.760	0.556	423.810	422.180	0.540	3.790	7.019	63.089
7/28/2010 11:34:35	28.440	433.760	0.558	425.340	422.943	0.540	3.790	7.019	63.072
7/28/2010 11:34:35	28.941	435.764	0.560	427.040	424.011	0.520	3.790	7.288	63.073
7/28/2010 11:34:36	29.440	437.760	0.562	428.770	425.293	0.520	3.790	7.288	63.115
7/28/2010 11:34:36	29.941	439.764	0.565	430.130	426.819	0.530	3.870	7.302	63.165
7/28/2010 11:34:37	30.440	441.760	0.567	432.160	427.704	0.510	3.870	7.588	63.131
7/28/2010 11:34:37	30.941	443.764	0.569	433.700	429.016	0.530	3.870	7.302	63.196
7/28/2010 11:34:38	31.440	445.760	0.572	435.130	430.817	0.530	3.870	7.302	63.187
7/28/2010 11:34:38	31.941	447.764	0.573	437.610	432.068	0.570	4.000	7.018	63.316
7/28/2010 11:34:39	32.440	449.760	0.574	439.830	433.624	0.570	4.000	7.018	63.312
7/28/2010 11:34:39	32.941	451.764	0.575	441.960	435.303	0.570	4.000	7.018	63.340
7/28/2010 11:34:40	33.441	453.764	0.576	444.250	436.981	0.560	4.040	7.214	63.383
7/28/2010 11:34:40	33.940	455.760	0.578	446.240	438.477	0.530	4.040	7.623	63.324
7/28/2010 11:34:41	34.440	457.760	0.580	448.170	440.216	0.530	4.040	7.623	63.349
7/28/2010 11:34:41	34.941	459.764	0.582	450.020	442.017	0.540	4.070	7.537	63.392
7/28/2010 11:34:42	35.440	461.760	0.583	452.270	443.909	0.560	4.130	7.375	63.402
7/28/2010 11:34:42	35.940	463.760	0.584	454.350	446.136	0.560	4.130	7.375	63.459
7/28/2010 11:34:43	36.440	465.760	0.587	455.910	448.029	0.560	4.130	7.375	63.480
7/28/2010 11:34:43	36.940	467.760	0.588	457.950	450.073	0.560	4.130	7.375	63.474
7/28/2010 11:34:44	37.441	469.764	0.591	459.560	451.874	0.540	4.130	7.648	63.444
7/28/2010 11:34:44	37.940	471.760	0.592	461.700	453.369	0.560	4.170	7.446	63.529
7/28/2010 11:34:45	38.440	473.760	0.595	463.190	454.956	0.550	4.170	7.582	63.528
7/28/2010 11:34:45	38.940	475.760	0.597	465.050	456.573	0.550	4.170	7.582	63.588
7/28/2010 11:34:46	39.441	477.764	0.600	466.380	458.435	0.570	4.170	7.316	63.544
7/28/2010 11:34:46	39.940	479.760	0.601	468.870	459.961	0.560	4.240	7.571	63.669
7/28/2010 11:34:47	40.440	481.760	0.603	470.830	461.670	0.560	4.240	7.571	63.654
7/28/2010 11:34:47	40.941	483.764	0.606	472.340	463.074	0.570	4.240	7.439	63.659
7/28/2010 11:34:48	41.440	485.760	0.608	474.060	464.233	0.580	4.240	7.310	63.682
7/28/2010 11:34:48	41.940	487.760	0.612	475.120	465.607	0.560	4.220	7.536	63.688
7/28/2010 11:34:49	42.441	489.764	0.614	477.200	467.163	0.570	4.260	7.474	63.681
7/28/2010 11:34:49	42.940	491.760	0.617	478.900	468.811	0.570	4.260	7.474	63.755
7/28/2010 11:34:50	43.441	493.764	0.621	479.930	470.306	0.590	4.240	7.186	63.752
7/28/2010 11:34:50	43.940	495.760	0.622	482.640	471.985	0.590	4.370	7.407	63.924
7/28/2010 11:34:51	44.441	497.764	0.622	485.290	473.541	0.580	4.320	7.448	63.900
7/28/2010 11:34:51	44.940	499.760	0.625	487.010	475.128	0.580	4.320	7.448	63.877
7/28/2010 11:34:52	45.441	501.764	0.628	488.520	476.807	0.590	4.340	7.356	63.906
7/28/2010 11:34:52	45.940	503.760	0.631	490.300	478.424	0.580	4.340	7.483	63.921
7/28/2010 11:34:53	46.441	505.764	0.633	492.290	480.408	0.590	4.320	7.322	63.902
7/28/2010 11:34:53	46.940	507.760	0.638	493.150	482.117	0.590	4.320	7.322	63.909
7/28/2010 11:34:54	47.441	509.764	0.641	494.980	483.887	0.600	4.320	7.200	63.877
7/28/2010 11:34:54	47.940	511.760	0.643	497.240	485.474	0.610	4.370	7.164	63.966
7/28/2010 11:34:55	48.441	513.764	0.648	498.060	486.755	0.610	4.370	7.164	64.008
7/28/2010 11:34:55	48.940	515.760	0.651	499.720	487.976	0.610	4.370	7.164	63.977
7/28/2010 11:34:56	49.441	517.764	0.654	501.570	489.197	0.640	4.430	6.922	64.165
7/28/2010 11:34:56	49.940	519.760	0.657	503.210	490.356	0.630	4.410	7.000	64.094
7/28/2010 11:34:57	50.441	521.764	0.661	504.780	491.608	0.640	4.390	6.859	64.059
7/28/2010 11:34:57	50.940	523.760	0.664	506.770	493.286	0.640	4.390	6.859	64.299
7/28/2010 11:34:58	51.441	525.764	0.666	509.230	495.087	0.640	4.470	6.984	64.234
7/28/2010 11:34:58	51.940	527.760	0.669	510.790	497.009	0.660	4.490	6.803	64.236
7/28/2010 11:34:59	52.441	529.764	0.673	512.450	498.993	0.640	4.470	6.984	64.279
7/28/2010 11:34:59	52.940	531.760	0.674	515.150	500.732	0.640	4.470	6.984	64.315
7/28/2010 11:35:00	53.441	533.764	0.677	517.120	502.686	0.640	4.540	7.094	64.395
7/28/2010 11:35:00	53.940	535.760	0.680	518.910	504.456	0.640	4.520	7.062	64.349
7/28/2010 11:35:01	54.441	537.764	0.683	521.120	506.195	0.650	4.560	7.015	64.476
7/28/2010 11:35:01	54.940	539.760	0.686	523.060	507.721	0.650	4.560	7.015	64.475
7/28/2010 11:35:02	55.441	541.764	0.689	524.620	509.613	0.650	4.560	7.015	64.497
7/28/2010 11:35:02	55.940	543.760	0.694	525.920	511.322	0.650	4.560	7.015	64.513
7/28/2010 11:35:03	56.441	545.764	0.695	528.750	513.275	0.660	4.580	6.939	64.552
7/28/2010 11:35:03	56.940	547.760	0.700	529.680	515.076	0.660	4.580	6.939	64.610
7/28/2010 11:35:04	57.441	549.764	0.699	533.190	516.998	0.670	4.690	7.000	64.772
7/28/2010 11:35:04	57.940	551.760	0.708	533.030	518.585	0.650	4.560	7.015	64.582
7/28/2010 11:35:05	58.441	553.764	0.709	535.550	520.355	0.680	4.640	6.824	64.727
7/28/2010 11:35:05	58.940	555.760	0.711	537.870	521.454	0.680	4.640	6.824	64.730
7/28/2010 11:35:06	59.441	557.764	0.714	539.900	523.224	0.690	4.670	6.768	64.916
7/28/2010 11:35:06	59.940	559.760	0.717	541.900	524.994	0.680	4.670	6.868	64.818
7/28/2010 11:35:07	60.440	561.760	0.721	543.460	526.978	0.670	4.640	6.925	64.903
7/28/2010 11:35:07	60.940	563.760	0.726	544.740	528.534	0.670	4.640	6.925	65.019
7/28/2010 11:35:08	61.441	565.764	0.729	546.570	530.701	0.670	4.690	7.000	64.903
7/28/2010 11:35:08	61.941	567.764	0.733	548.370	532.166	0.680	4.640	6.824	65.000
7/28/2010 11:35:09	62.440	569.760	0.738	549.670	533.325	0.720	4.690	6.514	65.098
