==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Wed, Jul 28, 2010 13:57:12
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::TPD
Chamber::Prep
Thermocouple Type::K
Notes::TPD after H-passivation

==Hardware Parameters==
Start Time::Wed, Jul 28, 2010 13:55:13
Data Points::122
Sample Start Temperature (Thermocouple) [C]::62.16100
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0020000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
20.00	400.00
60.00	800.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/28/2010 13:56:02	48.830	688.300	0.933	632.680	597.839	0.870	5.100	5.862	59.490
7/28/2010 13:56:03	49.331	693.310	0.939	639.170	601.013	0.900	5.140	5.711	60.105
7/28/2010 13:56:03	49.830	698.300	0.952	642.240	604.492	0.900	5.100	5.667	59.885
7/28/2010 13:56:04	50.330	703.300	0.958	648.550	608.398	0.920	5.140	5.587	60.375
7/28/2010 13:56:04	50.831	708.310	0.977	649.730	611.328	0.910	5.120	5.626	59.990
7/28/2010 13:56:05	51.330	713.300	0.980	656.970	614.532	0.910	5.120	5.626	60.614
7/28/2010 13:56:05	51.831	718.310	0.994	660.210	617.889	0.950	5.140	5.411	60.534
7/28/2010 13:56:06	52.330	723.300	1.007	663.500	621.246	0.960	5.140	5.354	60.632
7/28/2010 13:56:06	52.831	728.310	1.023	666.090	624.237	0.970	5.120	5.278	60.596
7/28/2010 13:56:07	53.330	733.300	1.026	673.970	627.441	0.970	5.120	5.278	61.266
7/28/2010 13:56:07	53.831	738.310	1.046	674.920	630.463	0.990	5.120	5.172	60.895
7/28/2010 13:56:08	54.330	743.300	1.054	680.600	633.331	1.010	5.120	5.069	61.213
7/28/2010 13:56:08	54.831	748.310	1.064	685.710	636.505	1.020	5.140	5.039	61.455
7/28/2010 13:56:09	55.330	753.300	1.078	689.020	639.465	1.020	5.140	5.039	61.452
7/28/2010 13:56:09	55.831	758.310	1.094	691.800	642.731	1.040	5.140	4.942	61.597
7/28/2010 13:56:10	56.330	763.300	1.105	696.470	645.874	1.050	5.140	4.895	61.849
7/28/2010 13:56:10	56.831	768.310	1.114	702.600	649.078	1.050	5.140	4.895	62.103
7/28/2010 13:56:11	57.331	773.310	1.130	705.460	651.855	1.070	5.120	4.785	62.086
7/28/2010 13:56:11	57.830	778.300	1.148	707.370	654.663	1.090	5.120	4.697	62.189
7/28/2010 13:56:12	58.330	783.300	1.147	717.360	657.532	1.110	5.140	4.631	62.818
7/28/2010 13:56:12	58.831	788.310	1.172	716.990	660.553	1.110	5.140	4.631	62.566
7/28/2010 13:56:13	59.331	793.310	1.174	725.660	663.422	1.130	5.140	4.549	63.265
7/28/2010 13:56:13	59.830	798.300	1.200	724.930	666.229	1.140	5.100	4.474	62.832
7/28/2010 13:56:14	60.330	800.000	1.194	734.070	669.159	1.150	5.120	4.452	63.680
