"DATE","TIME","OFFSET","Trend [Prep: Hydrogen 2]","Trend [Prep: Water 18]","Trend [Prep: Nitrogen 28]","Trend [Prep: Disilane 62]","Trend [Prep: Helium 4]","Trend [Prep: H 1]",
,,,,,,,,
7/26/2010, 13:22:53.242,0.000,2.42E-09,5.76E-11,1.44E-10,2.88E-11,5.76E-11,1.18E-09
7/26/2010, 13:22:54.789,1.547,2.49E-09,1.15E-10,1.15E-10,5.76E-11,7.2E-11,1.18E-09
7/26/2010, 13:22:56.352,3.110,2.5E-09,1.87E-10,1.44E-10,2.88E-11,5.04E-11,1.25E-09
7/26/2010, 13:22:57.899,4.657,2.44E-09,1.37E-10,1.3E-10,0,0,1.19E-09
7/26/2010, 13:22:59.461,6.219,2.42E-09,1.26E-10,1.66E-10,2.88E-11,2.7E-11,1.17E-09
7/26/2010, 13:23:01.008,7.766,2.46E-09,1.49E-10,2.27E-10,2.88E-11,1.35E-11,1.2E-09
7/26/2010, 13:23:02.555,9.313,2.43E-09,1.32E-10,2.43E-10,5.76E-11,6.75E-12,1.21E-09
7/26/2010, 13:23:04.118,10.876,2.36E-09,1.53E-10,1.65E-10,0,6.1E-11,1.18E-09
7/26/2010, 13:23:05.665,12.423,2.41E-09,1.19E-10,1.83E-10,4.32E-11,1.02E-10,1.25E-09
7/26/2010, 13:23:07.212,13.970,2.38E-09,1.46E-10,1.64E-10,7.2E-12,2.24E-11,1.19E-09
7/26/2010, 13:23:08.775,15.533,2.42E-09,1.31E-10,1.83E-10,4.68E-11,0,1.18E-09
7/26/2010, 13:23:10.337,17.095,2.37E-09,1.09E-10,2.06E-10,2.34E-11,5.6E-11,1.24E-09
7/26/2010, 13:23:11.884,18.642,2.41E-09,1.69E-10,1.46E-10,2.61E-11,4.24E-11,1.18E-09
7/26/2010, 13:23:13.431,20.189,2.36E-09,1.71E-10,1.74E-10,4.18E-11,6.44E-11,1.2E-09
7/26/2010, 13:23:14.994,21.752,2.42E-09,1.72E-10,2.17E-10,4.97E-11,6.1E-11,1.19E-09
7/26/2010, 13:23:16.541,23.299,2.42E-09,1.72E-10,1.8E-10,8.24E-11,3.05E-11,1.23E-09
7/26/2010, 13:23:18.103,24.861,2.42E-09,1.44E-10,1.77E-10,2.68E-11,2.96E-11,1.23E-09
7/26/2010, 13:23:19.651,26.409,2.45E-09,1.29E-10,1.6E-10,8.54E-11,5.8E-11,1.21E-09
7/26/2010, 13:23:21.198,27.956,2.45E-09,1.37E-10,1.52E-10,4.27E-11,1.46E-11,1.19E-09
7/26/2010, 13:23:22.760,29.518,2.49E-09,9.72E-11,1.77E-10,6.95E-12,9.37E-11,1.22E-09
7/26/2010, 13:23:24.307,31.065,2.44E-09,1.64E-10,1.6E-10,1.79E-11,9E-11,1.23E-09
7/26/2010, 13:23:25.854,32.612,2.44E-09,1.25E-10,1.52E-10,5.21E-11,5.94E-11,1.25E-09
7/26/2010, 13:23:27.417,34.175,2.45E-09,1.49E-10,1.77E-10,6.93E-11,4.41E-11,1.19E-09
7/26/2010, 13:23:28.964,35.722,2.46E-09,1.32E-10,1.6E-10,7.78E-11,5.08E-11,1.17E-09
7/26/2010, 13:23:30.511,37.269,2.38E-09,1.67E-10,1.81E-10,3.89E-11,3.98E-11,1.25E-09
7/26/2010, 13:23:32.073,38.831,2.37E-09,1.27E-10,1.48E-10,4.83E-11,1.99E-11,1.27E-09
