"DATE","TIME","OFFSET","Trend [Prep: Hydrogen 2]","Trend [Prep: Water 18]","Trend [Prep: Nitrogen 28]","Trend [Prep: Disilane 62]","Trend [Prep: Helium 4]","Trend [Prep: H 1]",
,,,,,,,,
7/26/2010, 13:36:22.312,0.000,2.33E-09,3.74E-10,2.59E-10,5.76E-11,0,1.24E-09
7/26/2010, 13:36:23.859,1.547,2.27E-09,3.74E-10,2.59E-10,4.32E-11,5.76E-11,1.17E-09
7/26/2010, 13:36:25.422,3.110,2.35E-09,3.31E-10,2.59E-10,5.04E-11,2.88E-11,1.2E-09
7/26/2010, 13:36:26.969,4.657,2.33E-09,3.1E-10,2.74E-10,3.96E-11,1.01E-10,1.25E-09
7/26/2010, 13:36:28.516,6.204,2.34E-09,3.28E-10,2.66E-10,6.3E-11,7.2E-12,1.19E-09
7/26/2010, 13:36:30.063,7.751,2.34E-09,3.65E-10,2.2E-10,6.03E-11,1.8E-11,1.15E-09
7/26/2010, 13:36:31.625,9.313,2.32E-09,3.99E-10,2.39E-10,4.45E-11,5.22E-11,1.1E-09
7/26/2010, 13:36:33.172,10.860,2.38E-09,3.29E-10,1.92E-10,0,6.93E-11,1.12E-09
7/26/2010, 13:36:34.719,12.407,2.36E-09,3.66E-10,1.82E-10,0,3.46E-11,1.12E-09
7/26/2010, 13:36:36.282,13.970,2.27E-09,3.41E-10,1.92E-10,2.72E-11,6.05E-11,1.18E-09
7/26/2010, 13:36:37.829,15.517,2.36E-09,3.58E-10,2.11E-10,2.8E-11,3.03E-11,1.17E-09
7/26/2010, 13:36:39.376,17.064,2.3E-09,3.66E-10,2.35E-10,2.84E-11,2.95E-11,1.14E-09
7/26/2010, 13:36:40.922,18.610,2.33E-09,3.99E-10,2.18E-10,5.74E-11,5.8E-11,1.15E-09
7/26/2010, 13:36:42.469,20.157,2.26E-09,3.43E-10,2.1E-10,5.75E-11,5.78E-11,1.11E-09
7/26/2010, 13:36:44.016,21.704,2.33E-09,3.16E-10,2.06E-10,0,4.33E-11,1.16E-09
7/26/2010, 13:36:45.563,23.251,2.3E-09,3.31E-10,2.32E-10,4.32E-11,7.92E-11,1.17E-09
7/26/2010, 13:36:47.126,24.814,2.32E-09,3.24E-10,1.88E-10,0,3.96E-11,1.09E-09
7/26/2010, 13:36:48.673,26.361,2.31E-09,3.35E-10,1.95E-10,1.08E-11,5.41E-12,1.13E-09
7/26/2010, 13:36:50.235,27.923,2.31E-09,2.82E-10,1.98E-10,7.74E-11,4.59E-11,1.17E-09
7/26/2010, 13:36:51.782,29.470,2.35E-09,3.28E-10,1.86E-10,2.43E-11,5.17E-11,1.13E-09
