==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Tue, Jul 27, 2010 19:44:19
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing after XPS, LEED and Auger

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 19:42:55
Data Points::121
Sample Start Temperature (Thermocouple) [C]::74.19000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0005000	0.1000000	0.0005000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/27/2010 19:42:55	0.000	400.000	0.163	74.117	561.432	0.000	0.050	Inf	30.138
7/27/2010 19:42:55	0.503	400.000	0.181	66.623	484.039	0.420	6.110	14.548	30.456
7/27/2010 19:42:56	1.003	400.000	0.193	68.940	408.478	0.420	6.110	14.548	30.791
7/27/2010 19:42:56	1.503	400.000	0.204	75.109	332.397	0.370	5.870	15.865	30.741
7/27/2010 19:42:57	2.003	400.000	0.213	82.202	253.601	0.370	5.740	15.514	30.734
7/27/2010 19:42:57	2.502	400.000	0.223	89.077	255.554	0.390	5.740	14.718	30.677
7/27/2010 19:42:58	3.002	400.000	0.233	94.266	257.538	0.390	5.740	14.718	30.696
7/27/2010 19:42:58	3.503	400.000	0.243	100.590	253.021	0.370	5.630	15.216	30.685
7/27/2010 19:42:59	4.003	400.000	0.253	105.710	248.474	0.380	5.590	14.711	30.664
7/27/2010 19:42:59	4.502	400.000	0.262	111.520	250.244	0.380	5.590	14.711	30.645
7/27/2010 19:43:00	5.003	400.000	0.271	116.370	251.831	0.360	5.570	15.472	30.659
7/27/2010 19:43:00	5.503	400.000	0.281	121.440	257.690	0.370	5.570	15.054	30.648
7/27/2010 19:43:01	6.003	400.000	0.290	125.790	265.015	0.380	5.530	14.553	30.672
7/27/2010 19:43:01	6.502	400.000	0.299	130.440	279.175	0.360	5.570	15.472	30.684
7/27/2010 19:43:02	7.002	400.000	0.308	135.150	286.041	0.360	5.570	15.472	30.672
7/27/2010 19:43:02	7.503	400.000	0.316	139.460	299.103	0.390	5.530	14.179	30.672
7/27/2010 19:43:03	8.003	400.000	0.325	143.350	306.915	0.360	5.550	15.417	30.665
7/27/2010 19:43:03	8.502	400.000	0.334	147.200	317.505	0.360	5.550	15.417	30.689
7/27/2010 19:43:04	9.002	400.000	0.342	151.220	322.174	0.360	5.550	15.417	30.669
7/27/2010 19:43:04	9.503	400.000	0.351	154.780	331.268	0.380	5.550	14.605	30.693
7/27/2010 19:43:05	10.003	400.000	0.359	158.620	339.417	0.380	5.530	14.553	30.670
7/27/2010 19:43:05	10.502	400.000	0.368	161.850	346.039	0.380	5.530	14.553	30.686
7/27/2010 19:43:06	11.003	400.000	0.376	164.850	354.065	0.390	5.500	14.103	30.681
7/27/2010 19:43:06	11.503	400.000	0.384	167.890	361.572	0.370	5.530	14.946	30.699
7/27/2010 19:43:07	12.003	400.000	0.392	170.840	367.310	0.380	5.530	14.553	30.703
7/27/2010 19:43:07	12.502	400.000	0.400	173.920	369.354	0.380	5.530	14.553	30.704
7/27/2010 19:43:08	13.003	400.000	0.408	176.400	371.735	0.370	5.480	14.811	30.711
7/27/2010 19:43:08	13.503	400.000	0.416	178.990	375.854	0.370	5.500	14.865	30.711
7/27/2010 19:43:09	14.003	400.000	0.425	180.930	381.897	0.380	5.570	14.658	30.755
7/27/2010 19:43:09	14.502	400.000	0.432	183.420	388.641	0.380	5.570	14.658	30.764
7/27/2010 19:43:10	15.003	400.000	0.441	185.100	394.409	0.400	5.650	14.125	30.814
7/27/2010 19:43:10	15.503	400.000	0.449	186.510	401.459	0.410	5.740	14.000	30.892
7/27/2010 19:43:11	16.003	400.000	0.456	189.170	405.945	0.410	5.760	14.049	30.910
7/27/2010 19:43:11	16.502	400.000	0.464	191.020	408.813	0.410	5.760	14.049	30.942
7/27/2010 19:43:12	17.003	400.000	0.471	194.260	412.506	0.430	5.830	13.558	30.961
7/27/2010 19:43:12	17.503	400.000	0.480	194.370	418.091	0.450	5.910	13.133	31.036
7/27/2010 19:43:13	18.002	400.000	0.487	196.650	422.729	0.420	5.930	14.119	31.072
7/27/2010 19:43:13	18.502	400.000	0.494	198.640	427.795	0.420	5.930	14.119	31.094
7/27/2010 19:43:14	19.003	400.000	0.501	201.200	433.594	0.500	6.040	12.080	31.182
7/27/2010 19:43:14	19.503	400.000	0.509	202.900	439.301	0.510	6.080	11.922	31.239
7/27/2010 19:43:15	20.002	400.000	0.515	206.310	444.244	0.510	6.040	11.843	31.249
7/27/2010 19:43:15	20.502	400.000	0.522	209.330	449.341	0.510	6.040	11.843	31.281
7/27/2010 19:43:16	21.003	400.000	0.529	211.300	455.505	0.500	6.210	12.420	31.374
7/27/2010 19:43:16	21.503	400.000	0.535	214.440	461.578	0.530	6.190	11.679	31.374
7/27/2010 19:43:17	22.002	400.000	0.543	213.580	467.957	0.550	6.300	11.455	31.504
7/27/2010 19:43:17	22.502	400.000	0.550	215.460	474.091	0.550	6.300	11.455	31.576
7/27/2010 19:43:18	23.003	400.000	0.556	218.520	479.248	0.550	6.340	11.527	31.585
7/27/2010 19:43:18	23.503	400.000	0.563	219.930	484.283	0.540	6.430	11.907	31.645
7/27/2010 19:43:19	24.002	400.000	0.570	221.290	489.349	0.460	6.470	14.065	31.721
7/27/2010 19:43:19	24.502	400.000	0.575	225.490	495.819	0.460	6.470	14.065	31.728
7/27/2010 19:43:20	25.003	400.000	0.582	225.880	502.045	0.530	6.530	12.321	31.825
7/27/2010 19:43:20	25.503	400.000	0.588	228.780	509.186	0.470	6.530	13.894	31.876
7/27/2010 19:43:21	26.002	400.000	0.593	232.990	515.808	0.460	6.580	14.304	31.883
7/27/2010 19:43:21	26.502	400.000	0.598	236.520	522.339	0.460	6.580	14.304	31.919
7/27/2010 19:43:22	27.003	400.000	0.601	242.310	527.435	0.610	6.510	10.672	31.910
7/27/2010 19:43:22	27.503	400.000	0.605	247.440	532.013	0.580	6.530	11.259	31.996
7/27/2010 19:43:23	28.002	400.000	0.608	253.990	537.811	0.450	6.510	14.467	31.996
7/27/2010 19:43:23	28.502	400.000	0.610	261.600	542.999	0.450	6.510	14.467	32.033
7/27/2010 19:43:24	29.003	400.000	0.612	269.710	548.065	0.620	6.470	10.435	32.070
7/27/2010 19:43:24	29.503	400.000	0.615	274.610	552.612	0.550	6.510	11.836	32.046
7/27/2010 19:43:25	30.002	400.000	0.618	277.890	557.587	0.530	6.490	12.245	31.995
7/27/2010 19:43:25	30.502	400.000	0.621	283.470	560.913	0.530	6.490	12.245	31.749
7/27/2010 19:43:26	31.003	400.000	0.624	285.890	563.965	0.650	6.470	9.954	31.630
7/27/2010 19:43:26	31.503	400.000	0.629	286.730	567.322	0.650	6.470	9.954	31.563
7/27/2010 19:43:27	32.002	400.000	0.633	287.130	570.801	0.640	6.450	10.078	31.344
7/27/2010 19:43:27	32.502	400.000	0.641	280.800	574.097	0.640	6.450	10.078	31.240
7/27/2010 19:43:28	33.003	400.000	0.647	278.970	577.515	0.650	6.410	9.862	31.333
7/27/2010 19:43:28	33.503	400.000	0.652	279.500	580.994	0.650	6.410	9.862	31.352
7/27/2010 19:43:29	34.002	400.000	0.656	281.300	583.801	0.650	6.410	9.862	31.366
7/27/2010 19:43:29	34.503	400.000	0.661	281.460	586.761	0.620	6.360	10.258	31.382
7/27/2010 19:43:30	35.003	400.000	0.665	282.480	589.264	0.650	6.360	9.785	31.417
7/27/2010 19:43:30	35.503	400.000	0.670	283.120	592.010	0.630	6.410	10.175	31.391
7/27/2010 19:43:31	36.002	400.000	0.673	285.510	594.543	0.540	6.320	11.704	31.371
7/27/2010 19:43:31	36.502	400.000	0.678	285.600	596.558	0.540	6.320	11.704	31.412
7/27/2010 19:43:32	37.003	400.000	0.682	287.120	598.114	0.630	6.320	10.032	31.390
7/27/2010 19:43:32	37.503	400.000	0.686	287.850	599.731	0.700	6.340	9.057	31.359
7/27/2010 19:43:33	38.002	400.000	0.691	287.910	601.624	0.700	6.340	9.057	31.385
7/27/2010 19:43:33	38.503	400.000	0.695	288.350	603.485	0.640	6.300	9.844	31.418
7/27/2010 19:43:34	39.003	400.000	0.699	289.530	605.469	0.620	6.300	10.161	31.437
7/27/2010 19:43:34	39.503	400.000	0.704	290.450	607.330	0.610	6.340	10.393	31.423
7/27/2010 19:43:35	40.002	400.000	0.708	290.210	609.497	0.610	6.340	10.393	31.507
7/27/2010 19:43:35	40.503	400.000	0.712	292.140	610.565	0.720	6.340	8.806	31.509
7/27/2010 19:43:36	41.003	400.000	0.715	294.040	611.938	0.690	6.230	9.029	31.507
7/27/2010 19:43:36	41.503	400.000	0.720	294.050	613.556	0.670	6.260	9.343	31.576
7/27/2010 19:43:37	42.002	400.000	0.724	294.540	615.417	0.670	6.260	9.343	31.613
7/27/2010 19:43:37	42.503	400.000	0.728	295.530	616.821	0.650	6.230	9.585	31.618
7/27/2010 19:43:38	43.003	400.000	0.731	297.710	618.774	0.650	6.210	9.554	31.610
7/27/2010 19:43:38	43.503	400.000	0.736	296.830	619.873	0.650	6.190	9.523	31.584
7/27/2010 19:43:39	44.002	400.000	0.739	299.300	620.880	0.650	6.190	9.523	31.554
7/27/2010 19:43:39	44.503	400.000	0.743	299.620	621.460	0.740	6.170	8.338	31.544
7/27/2010 19:43:40	45.003	400.000	0.746	300.930	622.650	0.670	6.210	9.269	31.556
7/27/2010 19:43:40	45.503	400.000	0.750	301.680	623.596	0.720	6.170	8.569	31.549
7/27/2010 19:43:41	46.002	400.000	0.754	301.050	624.725	0.720	6.170	8.569	31.588
7/27/2010 19:43:41	46.503	400.000	0.757	303.470	625.916	0.710	6.150	8.662	31.599
7/27/2010 19:43:42	47.003	400.000	0.761	303.810	627.197	0.680	6.130	9.015	31.589
7/27/2010 19:43:42	47.503	400.000	0.765	303.270	627.930	0.700	6.170	8.814	31.641
7/27/2010 19:43:43	48.002	400.000	0.769	304.620	628.693	0.700	6.170	8.814	31.632
7/27/2010 19:43:43	48.503	400.000	0.772	305.250	630.157	0.770	6.150	7.987	31.637
7/27/2010 19:43:44	49.003	400.000	0.776	305.070	631.195	0.720	6.190	8.597	31.669
7/27/2010 19:43:44	49.503	400.000	0.780	306.730	632.416	0.750	6.110	8.147	31.669
7/27/2010 19:43:45	50.002	400.000	0.783	307.260	633.453	0.750	6.110	8.147	31.687
7/27/2010 19:43:45	50.503	400.000	0.787	307.200	634.430	0.780	6.150	7.885	31.719
7/27/2010 19:43:46	51.003	400.000	0.790	308.930	634.918	0.750	6.060	8.080	31.683
7/27/2010 19:43:46	51.502	400.000	0.794	309.490	635.498	0.750	6.060	8.080	31.704
7/27/2010 19:43:47	52.003	400.000	0.797	309.470	636.261	0.730	6.040	8.274	31.730
7/27/2010 19:43:47	52.503	400.000	0.800	310.890	637.115	0.730	6.020	8.247	31.724
7/27/2010 19:43:48	53.003	400.000	0.804	310.170	637.909	0.790	6.020	7.620	31.739
7/27/2010 19:43:48	53.502	400.000	0.808	310.750	638.733	0.790	6.020	7.620	31.739
7/27/2010 19:43:49	54.003	400.000	0.812	310.880	639.862	0.760	6.040	7.947	31.772
7/27/2010 19:43:49	54.503	400.000	0.816	310.300	640.350	0.780	6.040	7.744	31.842
7/27/2010 19:43:50	55.003	400.000	0.818	311.890	641.327	0.760	6.040	7.947	31.810
7/27/2010 19:43:50	55.502	400.000	0.821	313.200	642.365	0.760	6.040	7.947	31.806
7/27/2010 19:43:51	56.003	400.000	0.825	313.590	643.188	0.810	6.060	7.481	31.833
7/27/2010 19:43:51	56.503	400.000	0.828	314.000	644.257	0.740	6.040	8.162	31.837
7/27/2010 19:43:52	57.003	400.000	0.832	314.290	645.477	0.820	6.040	7.366	31.864
7/27/2010 19:43:52	57.502	400.000	0.835	314.600	646.301	0.820	6.040	7.366	31.910
7/27/2010 19:43:53	58.003	400.000	0.838	315.920	646.637	0.800	6.020	7.525	31.906
7/27/2010 19:43:53	58.503	400.000	0.842	315.700	647.766	0.740	6.020	8.135	31.893
7/27/2010 19:43:54	59.003	400.000	0.845	315.310	648.682	0.820	6.040	7.366	31.948
