==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Tue, Jul 27, 2010 19:42:49
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing after XPS, LEED and Auger

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 19:41:22
Data Points::122
Sample Start Temperature (Thermocouple) [C]::82.07400
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0005000	0.1000000	0.0005000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/27/2010 19:41:23	0.000	400.000	0.159	82.074	484.894	0.000	0.050	Inf	30.004
7/27/2010 19:41:23	0.309	400.000	0.168	81.374	422.943	0.000	0.050	Inf	29.993
7/27/2010 19:41:23	0.809	400.000	0.185	74.296	365.265	0.350	6.110	17.457	30.807
7/27/2010 19:41:24	1.309	400.000	0.195	80.664	303.192	0.370	5.870	15.865	30.746
7/27/2010 19:41:24	1.809	400.000	0.203	89.906	243.042	0.370	5.570	15.054	30.594
7/27/2010 19:41:25	2.308	400.000	0.213	96.385	242.371	0.370	5.570	15.054	30.541
7/27/2010 19:41:25	2.809	400.000	0.222	102.310	243.225	0.380	5.480	14.421	30.535
7/27/2010 19:41:26	3.308	400.000	0.232	108.200	243.744	0.390	5.480	14.051	30.527
7/27/2010 19:41:26	3.809	400.000	0.241	113.840	245.117	0.360	5.380	14.944	30.539
7/27/2010 19:41:27	4.308	400.000	0.250	119.800	248.535	0.360	5.380	14.944	30.524
7/27/2010 19:41:27	4.809	400.000	0.259	124.740	251.434	0.400	5.420	13.550	30.535
7/27/2010 19:41:28	5.309	400.000	0.268	129.990	254.578	0.370	5.420	14.649	30.542
7/27/2010 19:41:28	5.809	400.000	0.276	134.890	262.482	0.370	5.420	14.649	30.560
7/27/2010 19:41:29	6.309	400.000	0.285	139.950	275.238	0.380	5.460	14.368	30.568
7/27/2010 19:41:29	6.808	400.000	0.293	144.030	286.957	0.380	5.460	14.368	30.585
7/27/2010 19:41:30	7.309	400.000	0.302	148.640	299.164	0.370	5.480	14.811	30.587
7/27/2010 19:41:30	7.809	400.000	0.310	153.120	312.744	0.380	5.460	14.368	30.600
7/27/2010 19:41:31	8.308	400.000	0.318	157.360	316.040	0.380	5.460	14.368	30.623
7/27/2010 19:41:31	8.809	400.000	0.326	161.040	319.824	0.390	5.460	14.000	30.616
7/27/2010 19:41:32	9.309	400.000	0.334	164.450	325.958	0.360	5.480	15.222	30.627
7/27/2010 19:41:32	9.809	400.000	0.342	168.130	335.480	0.390	5.480	14.051	30.630
7/27/2010 19:41:33	10.308	400.000	0.350	171.450	338.989	0.380	5.500	14.474	30.624
7/27/2010 19:41:33	10.808	400.000	0.358	174.480	350.464	0.380	5.500	14.474	30.658
7/27/2010 19:41:34	11.309	400.000	0.366	177.820	358.948	0.350	5.550	15.857	30.660
7/27/2010 19:41:34	11.809	400.000	0.373	180.890	363.159	0.380	5.500	14.474	30.642
7/27/2010 19:41:35	12.308	400.000	0.380	184.750	366.364	0.400	5.420	13.550	30.664
7/27/2010 19:41:35	12.808	400.000	0.388	187.590	375.000	0.400	5.420	13.550	30.620
7/27/2010 19:41:36	13.309	400.000	0.396	189.870	379.486	0.370	5.530	14.946	30.651
7/27/2010 19:41:36	13.809	400.000	0.403	193.230	382.599	0.370	5.500	14.865	30.638
7/27/2010 19:41:37	14.308	400.000	0.410	195.590	387.268	0.370	5.550	15.000	30.661
7/27/2010 19:41:37	14.808	400.000	0.418	197.420	390.411	0.370	5.550	15.000	30.694
7/27/2010 19:41:38	15.309	400.000	0.425	199.350	391.968	0.390	5.590	14.333	30.755
7/27/2010 19:41:38	15.809	400.000	0.432	201.970	393.158	0.370	5.550	15.000	30.727
7/27/2010 19:41:39	16.308	400.000	0.440	202.650	398.895	0.370	5.550	15.000	30.807
7/27/2010 19:41:39	16.809	400.000	0.446	205.890	402.618	0.400	5.610	14.025	30.812
7/27/2010 19:41:40	17.309	400.000	0.454	207.700	406.769	0.400	5.720	14.300	30.877
7/27/2010 19:41:40	17.809	400.000	0.461	209.000	410.858	0.420	5.760	13.714	30.917
7/27/2010 19:41:41	18.308	400.000	0.468	210.540	415.741	0.450	5.800	12.889	30.977
7/27/2010 19:41:41	18.808	400.000	0.474	214.380	419.220	0.450	5.800	12.889	30.981
