==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Tue, Jul 27, 2010 19:45:13
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing after XPS, LEED and Auger

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 19:44:33
Data Points::66
Sample Start Temperature (Thermocouple) [C]::68.76700
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0005000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/27/2010 19:44:33	0.000	400.000	0.331	68.660	573.364	0.000	0.050	Inf	30.499
7/27/2010 19:44:34	0.703	400.000	0.385	55.422	496.094	0.400	6.470	16.175	31.170
7/27/2010 19:44:34	1.203	400.000	0.404	63.762	414.948	0.330	6.190	18.758	31.190
7/27/2010 19:44:35	1.703	400.000	0.422	72.985	331.451	0.360	5.760	16.000	31.106
7/27/2010 19:44:35	2.202	400.000	0.439	82.370	253.448	0.400	5.740	14.350	31.017
7/27/2010 19:44:36	2.703	400.000	0.461	87.405	253.876	0.400	5.740	14.350	31.058
7/27/2010 19:44:36	3.203	400.000	0.485	89.075	253.326	0.470	5.980	12.723	31.183
7/27/2010 19:44:37	3.702	400.000	0.505	94.556	251.068	0.420	6.060	14.429	31.252
7/27/2010 19:44:37	4.202	400.000	0.525	100.100	256.683	0.420	6.060	14.429	31.359
7/27/2010 19:44:38	4.703	400.000	0.543	106.410	261.475	0.510	6.210	12.176	31.428
7/27/2010 19:44:38	5.203	400.000	0.565	109.600	265.320	0.500	6.280	12.560	31.551
7/27/2010 19:44:39	5.702	400.000	0.582	116.440	276.825	0.430	6.360	14.791	31.596
7/27/2010 19:44:39	6.202	400.000	0.602	120.100	294.617	0.430	6.360	14.791	31.741
7/27/2010 19:44:40	6.703	400.000	0.619	126.000	309.174	0.600	6.690	11.150	31.898
7/27/2010 19:44:40	7.203	400.000	0.635	132.260	323.151	0.580	6.770	11.672	31.966
7/27/2010 19:44:41	7.702	400.000	0.650	139.090	344.971	0.600	6.810	11.350	30.643
7/27/2010 19:44:41	8.202	400.000	0.664	146.980	364.441	0.600	6.810	11.350	30.718
7/27/2010 19:44:42	8.703	400.000	0.676	155.020	386.108	0.640	7.030	10.984	30.913
7/27/2010 19:44:42	9.203	400.000	0.688	163.080	408.722	0.640	7.110	11.109	30.989
7/27/2010 19:44:43	9.702	400.000	0.699	171.310	430.542	0.650	7.160	11.015	31.122
7/27/2010 19:44:43	10.202	400.000	0.709	180.450	448.578	0.650	7.160	11.015	31.183
7/27/2010 19:44:44	10.703	400.000	0.717	190.660	467.926	0.660	7.110	10.773	31.254
7/27/2010 19:44:44	11.203	400.000	0.722	201.870	486.969	0.670	6.990	10.433	31.264
7/27/2010 19:44:45	11.702	400.000	0.725	215.110	505.249	0.680	6.880	10.118	31.237
7/27/2010 19:44:45	12.203	400.000	0.725	229.290	522.552	0.680	6.730	9.897	31.173
7/27/2010 19:44:46	12.703	400.000	0.723	245.640	538.544	0.680	6.730	9.897	31.063
7/27/2010 19:44:46	13.203	400.000	0.716	263.760	549.988	0.670	6.580	9.821	31.046
7/27/2010 19:44:47	13.702	400.000	0.709	282.070	559.937	0.670	6.470	9.657	31.002
7/27/2010 19:44:47	14.203	400.000	0.698	301.880	569.702	0.650	6.410	9.862	32.815
7/27/2010 19:44:48	14.703	400.000	0.695	312.520	577.789	0.650	6.410	9.862	32.620
7/27/2010 19:44:48	15.203	400.000	0.691	323.320	584.198	0.640	6.320	9.875	32.600
7/27/2010 19:44:49	15.702	400.000	0.709	313.500	589.294	0.670	6.280	9.373	32.552
7/27/2010 19:44:49	16.203	400.000	0.711	317.710	593.231	0.700	6.320	9.029	32.639
7/27/2010 19:44:50	16.703	400.000	0.742	296.340	595.581	0.700	6.320	9.029	32.483
7/27/2010 19:44:50	17.203	400.000	0.754	291.830	597.839	0.700	6.360	9.086	32.432
7/27/2010 19:44:51	17.702	400.000	0.771	284.860	601.044	0.700	6.380	9.114	31.878
7/27/2010 19:44:51	18.203	400.000	0.780	285.020	604.889	0.740	6.340	8.568	31.922
7/27/2010 19:44:52	18.703	400.000	0.786	288.100	609.253	0.740	6.340	8.568	31.972
7/27/2010 19:44:52	19.203	400.000	0.793	290.070	613.800	0.750	6.230	8.307	32.029
7/27/2010 19:44:53	19.702	400.000	0.799	293.410	618.378	0.750	6.230	8.307	32.040
7/27/2010 19:44:53	20.203	400.000	0.805	296.240	621.979	0.750	6.210	8.280	32.044
7/27/2010 19:44:54	20.703	400.000	0.811	298.760	625.336	0.730	6.190	8.479	32.073
7/27/2010 19:44:54	21.203	400.000	0.816	302.300	629.089	0.800	6.170	7.712	32.089
7/27/2010 19:44:55	21.702	400.000	0.822	303.530	632.446	0.800	6.130	7.662	32.133
7/27/2010 19:44:55	22.203	400.000	0.830	304.320	635.498	0.820	6.130	7.476	32.179
