==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Tue, Jul 27, 2010 17:40:02
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing pid parameters

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 17:38:34
Data Points::121
Sample Start Temperature (Thermocouple) [C]::137.18000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	500.00
60.00	500.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/27/2010 17:38:34	0.000	500.000	0.363	137.100	446.869	0.000	0.050	Inf
7/27/2010 17:38:35	0.769	500.000	0.377	165.410	392.578	0.370	5.530	14.946
7/27/2010 17:38:35	1.269	500.000	0.396	175.280	348.816	0.370	5.530	14.946
7/27/2010 17:38:36	1.769	500.000	0.411	186.710	298.859	0.380	5.380	14.158
7/27/2010 17:38:36	2.270	500.000	0.426	197.580	254.242	0.370	5.310	14.351
7/27/2010 17:38:37	2.769	500.000	0.440	207.740	250.702	0.390	5.200	13.333
7/27/2010 17:38:37	3.269	500.000	0.450	221.070	250.366	0.390	5.200	13.333
7/27/2010 17:38:38	3.769	500.000	0.462	232.640	254.211	0.420	5.220	12.429
7/27/2010 17:38:38	4.270	500.000	0.471	244.660	257.599	0.420	5.270	12.548
7/27/2010 17:38:39	4.769	500.000	0.480	256.920	261.627	0.450	5.290	11.756
7/27/2010 17:38:39	5.269	500.000	0.490	266.970	270.172	0.450	5.290	11.756
7/27/2010 17:38:40	5.769	500.000	0.499	277.170	279.572	0.430	5.220	12.140
7/27/2010 17:38:40	6.270	500.000	0.503	290.740	289.490	0.460	5.350	11.630
7/27/2010 17:38:41	6.769	500.000	0.507	303.140	300.354	0.460	5.420	11.783
7/27/2010 17:38:41	7.270	500.000	0.513	313.850	312.073	0.470	5.440	11.574
7/27/2010 17:38:42	7.770	500.000	0.516	325.430	328.094	0.470	5.440	11.574
7/27/2010 17:38:42	8.270	500.000	0.522	333.880	345.032	0.480	5.480	11.417
7/27/2010 17:38:43	8.769	500.000	0.525	344.180	359.314	0.490	5.530	11.286
7/27/2010 17:38:43	9.270	500.000	0.531	351.600	370.850	0.490	5.530	11.286
7/27/2010 17:38:44	9.769	500.000	0.526	367.460	380.524	0.500	5.650	11.300
7/27/2010 17:38:44	10.270	500.000	0.537	368.700	392.029	0.490	5.530	11.286
7/27/2010 17:38:45	10.769	500.000	0.532	382.420	402.069	0.500	5.650	11.300
7/27/2010 17:38:45	11.270	500.000	0.533	391.920	410.767	0.490	5.700	11.633
7/27/2010 17:38:46	11.769	500.000	0.537	396.870	421.143	0.490	5.700	11.633
7/27/2010 17:38:46	12.269	500.000	0.541	401.720	432.526	0.510	5.650	11.078
7/27/2010 17:38:47	12.769	500.000	0.538	411.470	438.934	0.510	5.700	11.176
7/27/2010 17:38:47	13.270	500.000	0.544	413.570	446.747	0.490	5.630	11.490
