==Experiment Metadata==
Software Version::TPD Controller v1.2
Data Saved::Tue, Jul 27, 2010 19:48:34
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing after XPS, LEED and Auger

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 19:47:54
Data Points::64
Sample Start Temperature (Thermocouple) [C]::64.39500
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0005000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]	StageTemperature[C]
7/27/2010 19:48:06	11.758	400.000	0.552	266.860	425.598	0.560	6.660	11.893	36.181
7/27/2010 19:48:06	12.259	400.000	0.543	285.760	437.347	0.560	6.660	11.893	36.602
7/27/2010 19:48:07	12.759	400.000	0.554	286.280	448.608	0.510	6.580	12.902	36.420
7/27/2010 19:48:07	13.258	400.000	0.557	291.900	459.503	0.360	6.660	18.500	36.562
7/27/2010 19:48:08	13.758	400.000	0.566	292.330	468.109	0.360	6.660	18.500	36.432
7/27/2010 19:48:08	14.259	400.000	0.551	314.280	474.548	0.500	6.660	13.320	34.952
7/27/2010 19:48:09	14.759	400.000	0.589	286.860	483.368	0.510	6.580	12.902	35.957
7/27/2010 19:48:09	15.258	400.000	0.589	293.870	491.608	0.510	6.580	12.902	36.215
7/27/2010 19:48:10	15.759	400.000	0.520	364.620	499.969	0.570	6.750	11.842	35.100
7/27/2010 19:48:10	16.259	400.000	0.673	232.810	508.209	0.450	6.320	14.044	32.618
7/27/2010 19:48:11	16.759	400.000	0.503	392.100	517.303	0.640	7.070	11.047	35.840
7/27/2010 19:48:11	17.258	400.000	0.606	308.540	523.163	0.640	7.070	11.047	34.069
7/27/2010 19:48:12	17.759	400.000	0.586	328.410	528.931	0.580	6.750	11.638	35.833
7/27/2010 19:48:12	18.259	400.000	0.579	341.680	534.576	0.440	6.600	15.000	36.465
7/27/2010 19:48:13	18.759	400.000	0.571	353.990	539.398	0.440	6.600	15.000	36.529
7/27/2010 19:48:13	19.259	400.000	0.549	378.130	544.403	0.580	6.510	11.224	38.056
7/27/2010 19:48:14	19.758	400.000	0.568	364.150	548.248	0.450	6.360	14.133	37.042
7/27/2010 19:48:14	20.259	400.000	0.570	363.830	551.544	0.500	6.340	12.680	37.875
7/27/2010 19:48:15	20.759	400.000	0.564	372.300	553.131	0.500	6.340	12.680	38.831
7/27/2010 19:48:15	21.259	400.000	0.577	363.050	554.443	0.550	6.410	11.655	38.494
7/27/2010 19:48:16	21.758	400.000	0.576	365.900	555.695	0.540	6.470	11.981	39.744
7/27/2010 19:48:16	22.259	400.000	0.575	370.190	557.129	0.580	6.430	11.086	39.132
7/27/2010 19:48:17	22.759	400.000	0.586	362.110	558.533	0.580	6.430	11.086	39.114
7/27/2010 19:48:17	23.259	400.000	0.584	366.910	560.272	0.560	6.380	11.393	39.832
7/27/2010 19:48:18	23.758	400.000	0.583	369.830	561.890	0.560	6.410	11.446	39.818
7/27/2010 19:48:18	24.259	400.000	0.586	370.240	563.385	0.600	6.340	10.567	39.650
7/27/2010 19:48:19	24.759	400.000	0.587	370.950	564.819	0.600	6.340	10.567	39.539
7/27/2010 19:48:19	25.259	400.000	0.588	372.280	566.193	0.530	6.320	11.925	39.408
7/27/2010 19:48:20	25.758	400.000	0.590	372.960	567.322	0.480	6.300	13.125	39.386
7/27/2010 19:48:20	26.259	400.000	0.589	376.080	568.359	0.640	6.300	9.844	39.472
7/27/2010 19:48:21	26.759	400.000	0.590	377.420	569.092	0.640	6.300	9.844	39.546
7/27/2010 19:48:21	27.259	400.000	0.589	379.390	569.519	0.570	6.280	11.018	39.623
7/27/2010 19:48:22	27.758	400.000	0.589	381.030	569.794	0.610	6.280	10.295	39.600
7/27/2010 19:48:22	28.259	400.000	0.589	382.580	570.404	0.540	6.280	11.630	39.602
7/27/2010 19:48:23	28.759	400.000	0.588	384.770	570.770	0.540	6.280	11.630	39.612
7/27/2010 19:48:23	29.259	400.000	0.589	385.440	570.984	0.600	6.260	10.433	39.658
7/27/2010 19:48:24	29.759	400.000	0.589	386.820	571.564	0.490	6.280	12.816	39.651
7/27/2010 19:48:24	30.259	400.000	0.590	386.940	571.716	0.530	6.280	11.849	39.692
7/27/2010 19:48:25	30.759	400.000	0.590	387.950	571.747	0.530	6.280	11.849	39.704
7/27/2010 19:48:25	31.259	400.000	0.591	387.840	571.716	0.540	6.260	11.593	39.645
7/27/2010 19:48:26	31.759	400.000	0.589	390.660	571.747	0.590	6.300	10.678	39.896
