==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Tue, Jul 27, 2010 17:58:44
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing pid parameters

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 17:54:44
Data Points::391
Sample Start Temperature (Thermocouple) [C]::98.12400
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
20.00	400.00
195.00	750.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/27/2010 17:54:44	0.000	400.000	0.302	98.124	591.125	0.000	0.050	Inf
7/27/2010 17:54:45	0.740	400.000	0.295	136.920	506.134	0.360	5.780	16.056
7/27/2010 17:54:45	1.239	400.000	0.304	150.080	418.457	0.360	5.780	16.056
7/27/2010 17:54:46	1.740	400.000	0.321	155.120	335.052	0.360	5.610	15.583
7/27/2010 17:54:46	2.239	400.000	0.326	168.560	251.678	0.360	5.700	15.833
7/27/2010 17:54:47	2.739	400.000	0.331	182.240	250.000	0.360	5.700	15.833
7/27/2010 17:54:47	3.239	400.000	0.340	192.210	250.427	0.370	5.500	14.865
7/27/2010 17:54:48	3.739	400.000	0.349	199.950	251.282	0.370	5.380	14.541
7/27/2010 17:54:48	4.239	400.000	0.355	209.670	249.817	0.360	5.310	14.750
7/27/2010 17:54:49	4.740	400.000	0.362	218.810	245.148	0.370	5.220	14.108
7/27/2010 17:54:49	5.239	400.000	0.370	225.960	252.014	0.370	5.220	14.108
7/27/2010 17:54:50	5.739	400.000	0.375	234.630	256.927	0.400	5.100	12.750
7/27/2010 17:54:50	6.239	400.000	0.380	243.180	265.869	0.360	5.070	14.083
7/27/2010 17:54:51	6.740	400.000	0.386	250.340	270.355	0.360	5.070	14.083
7/27/2010 17:54:51	7.240	400.000	0.391	257.670	281.189	0.380	4.990	13.132
7/27/2010 17:54:52	7.739	400.000	0.396	264.340	287.476	0.390	4.950	12.692
7/27/2010 17:54:52	8.239	400.000	0.401	269.790	296.753	0.390	4.950	12.692
7/27/2010 17:54:53	8.739	400.000	0.406	275.500	304.169	0.390	4.900	12.564
7/27/2010 17:54:53	9.240	400.000	0.411	281.010	311.981	0.380	4.880	12.842
7/27/2010 17:54:54	9.739	400.000	0.416	285.910	321.381	0.380	4.920	12.947
