==Experiment Metadata==
Software Version::TPD Controller v1.1
Data Saved::Tue, Jul 27, 2010 17:41:31
Sample::JRS0035
Experimenter Name::CHeidelberger
Experiment Type::Temp Control Test
Chamber::Prep
Thermocouple Type::K
Notes::Testing pid parameters

==Hardware Parameters==
Start Time::Tue, Jul 27, 2010 17:40:18
Data Points::121
Sample Start Temperature (Thermocouple) [C]::129.07000
Current Limit [A]::4.00000
Temperature Limit [C]::900.00000
Voltage Limit [V]::20.00000
PID Calculates::Current

==PID Gain Schedule==
Kc	Ti[minutes]	Td[minutes]	MaxTemperature[C]
0.0010000	0.1000000	0.0010000	0.00

==Temperature Schedule==
Time[s]	TemperatureSetpoint[C]
0.00	400.00
60.00	400.00

==Data==
DateStamp	ElapsedTime[s]	TemperatureSetpoint[C]	CurrentSetpoint[A]	ThermocoupleTemperature[C]	PyrometerTemperature[C]	MeasuredCurrent[A]	MeasuredVoltage[V]	MeasuredResistance[ohms]
7/27/2010 17:40:18	0.000	400.000	0.271	129.070	459.503	0.000	0.050	Inf
7/27/2010 17:40:18	0.708	400.000	0.273	154.970	407.745	0.380	5.550	14.605
7/27/2010 17:40:19	1.209	400.000	0.283	166.100	354.187	0.360	5.480	15.222
7/27/2010 17:40:19	1.708	400.000	0.290	178.130	302.032	0.360	5.480	15.222
7/27/2010 17:40:20	2.208	400.000	0.298	188.630	249.603	0.370	5.310	14.351
7/27/2010 17:40:20	2.709	400.000	0.304	199.530	250.244	0.350	5.250	15.000
7/27/2010 17:40:21	3.208	400.000	0.311	208.700	250.183	0.380	5.200	13.684
7/27/2010 17:40:21	3.708	400.000	0.316	219.130	250.763	0.380	5.200	13.684
7/27/2010 17:40:22	4.208	400.000	0.322	228.320	248.108	0.380	5.070	13.342
7/27/2010 17:40:22	4.709	400.000	0.326	237.550	248.810	0.400	5.050	12.625
7/27/2010 17:40:23	5.208	400.000	0.331	245.890	252.502	0.360	5.010	13.917
7/27/2010 17:40:23	5.708	400.000	0.337	253.320	258.575	0.360	5.010	13.917
7/27/2010 17:40:24	6.208	400.000	0.340	261.310	267.242	0.360	4.860	13.500
7/27/2010 17:40:24	6.709	400.000	0.345	267.780	281.464	0.390	4.800	12.308
7/27/2010 17:40:25	7.208	400.000	0.349	274.680	293.152	0.390	4.800	12.308
7/27/2010 17:40:25	7.708	400.000	0.354	280.300	303.345	0.380	4.730	12.447
7/27/2010 17:40:26	8.209	400.000	0.358	285.740	310.974	0.370	4.690	12.676
7/27/2010 17:40:26	8.709	400.000	0.362	291.350	318.726	0.380	4.690	12.342
7/27/2010 17:40:27	9.208	400.000	0.366	296.310	323.425	0.380	4.690	12.342
7/27/2010 17:40:27	9.708	400.000	0.371	300.220	331.329	0.380	4.640	12.211
7/27/2010 17:40:28	10.209	400.000	0.374	304.530	337.097	0.350	4.620	13.200
7/27/2010 17:40:28	10.709	400.000	0.378	308.360	342.499	0.370	4.620	12.486
7/27/2010 17:40:29	11.208	400.000	0.382	312.100	346.283	0.370	4.620	12.486
7/27/2010 17:40:29	11.708	400.000	0.387	314.710	350.677	0.380	4.560	12.000
7/27/2010 17:40:30	12.209	400.000	0.391	317.660	353.363	0.360	4.540	12.611
7/27/2010 17:40:30	12.709	400.000	0.395	320.400	357.361	0.370	4.540	12.270
7/27/2010 17:40:31	13.208	400.000	0.399	322.740	362.244	0.370	4.540	12.270
7/27/2010 17:40:31	13.708	400.000	0.403	324.960	367.920	0.380	4.490	11.816
7/27/2010 17:40:32	14.209	400.000	0.408	326.780	372.070	0.370	4.470	12.081
7/27/2010 17:40:32	14.708	400.000	0.412	328.880	374.695	0.360	4.470	12.417
7/27/2010 17:40:33	15.208	400.000	0.415	331.260	376.801	0.360	4.470	12.417
7/27/2010 17:40:33	15.708	400.000	0.419	333.170	378.845	0.380	4.540	11.947
7/27/2010 17:40:34	16.209	400.000	0.423	334.590	380.127	0.370	4.490	12.135
7/27/2010 17:40:34	16.708	400.000	0.426	336.920	382.385	0.390	4.580	11.744
7/27/2010 17:40:35	17.208	400.000	0.429	339.250	385.193	0.390	4.580	11.744
7/27/2010 17:40:35	17.708	400.000	0.433	340.460	387.543	0.380	4.560	12.000
7/27/2010 17:40:36	18.209	400.000	0.434	343.370	389.038	0.400	4.640	11.600
7/27/2010 17:40:36	18.708	400.000	0.438	345.000	391.937	0.400	4.640	11.600
7/27/2010 17:40:37	19.208	400.000	0.440	346.710	392.578	0.410	4.640	11.317
7/27/2010 17:40:37	19.709	400.000	0.441	350.270	395.050	0.400	4.770	11.925
7/27/2010 17:40:38	20.209	400.000	0.443	352.190	397.247	0.410	4.770	11.634
7/27/2010 17:40:38	20.708	400.000	0.445	354.490	407.440	0.450	4.770	10.600
7/27/2010 17:40:39	21.208	400.000	0.446	356.640	401.031	0.450	4.770	10.600
7/27/2010 17:40:39	21.708	400.000	0.448	358.580	410.950	0.420	4.750	11.310
7/27/2010 17:40:40	22.209	400.000	0.450	360.220	413.300	0.410	4.750	11.585
7/27/2010 17:40:40	22.708	400.000	0.451	361.920	417.694	0.410	4.730	11.537
7/27/2010 17:40:41	23.208	400.000	0.452	363.980	416.168	0.410	4.730	11.537
7/27/2010 17:40:41	23.708	400.000	0.453	365.710	410.706	0.420	4.820	11.476
7/27/2010 17:40:42	24.209	400.000	0.454	367.670	408.142	0.440	4.820	10.955
7/27/2010 17:40:42	24.708	400.000	0.456	368.610	399.872	0.410	4.820	11.756
7/27/2010 17:40:43	25.208	400.000	0.456	370.700	400.238	0.410	4.820	11.756
7/27/2010 17:40:43	25.708	400.000	0.458	371.840	405.457	0.440	4.840	11.000
7/27/2010 17:40:44	26.209	400.000	0.458	373.350	420.593	0.400	4.840	12.100
7/27/2010 17:40:44	26.708	400.000	0.459	374.750	427.887	0.410	4.840	11.805
7/27/2010 17:40:45	27.209	400.000	0.461	375.490	434.082	0.430	4.820	11.209
7/27/2010 17:40:45	27.709	400.000	0.461	377.190	435.822	0.430	4.820	11.209
7/27/2010 17:40:46	28.209	400.000	0.461	378.530	432.068	0.400	4.900	12.250
7/27/2010 17:40:46	28.708	400.000	0.462	379.660	436.188	0.470	4.920	10.468
7/27/2010 17:40:47	29.208	400.000	0.463	380.600	432.373	0.470	4.920	10.468
7/27/2010 17:40:47	29.708	400.000	0.463	381.930	438.782	0.440	4.900	11.136
7/27/2010 17:40:48	30.209	400.000	0.464	382.690	434.601	0.450	4.900	10.889
7/27/2010 17:40:48	30.708	400.000	0.465	383.300	433.563	0.440	4.900	11.136
7/27/2010 17:40:49	31.208	400.000	0.465	384.270	435.303	0.440	4.900	11.136
7/27/2010 17:40:49	31.708	400.000	0.466	384.760	435.303	0.440	4.880	11.091
7/27/2010 17:40:50	32.209	400.000	0.465	386.170	436.829	0.420	4.900	11.667
7/27/2010 17:40:50	32.708	400.000	0.466	387.110	443.787	0.410	4.900	11.951
7/27/2010 17:40:51	33.209	400.000	0.466	387.530	444.977	0.440	4.900	11.136
7/27/2010 17:40:51	33.708	400.000	0.467	387.850	445.953	0.440	4.900	11.136
7/27/2010 17:40:52	34.208	400.000	0.467	389.030	446.686	0.420	4.950	11.786
7/27/2010 17:40:52	34.708	400.000	0.467	389.710	447.174	0.420	4.950	11.786
7/27/2010 17:40:53	35.208	400.000	0.467	390.200	447.845	0.420	4.970	11.833
7/27/2010 17:40:53	35.709	400.000	0.468	390.660	448.700	0.430	4.950	11.512
7/27/2010 17:40:54	36.209	400.000	0.468	390.930	447.784	0.420	4.950	11.786
7/27/2010 17:40:54	36.708	400.000	0.468	391.940	448.547	0.420	4.950	11.786
7/27/2010 17:40:55	37.208	400.000	0.469	391.740	450.714	0.430	4.950	11.512
7/27/2010 17:40:55	37.709	400.000	0.469	392.470	451.111	0.410	4.970	12.122
7/27/2010 17:40:56	38.209	400.000	0.469	393.100	452.148	0.450	4.950	11.000
7/27/2010 17:40:56	38.708	400.000	0.469	393.260	452.698	0.450	4.950	11.000
7/27/2010 17:40:57	39.208	400.000	0.469	393.470	454.102	0.440	4.950	11.250
7/27/2010 17:40:57	39.709	400.000	0.470	393.790	453.857	0.430	4.970	11.558
7/27/2010 17:40:58	40.209	400.000	0.470	394.170	452.057	0.410	4.990	12.171
7/27/2010 17:40:58	40.708	400.000	0.470	394.530	451.385	0.410	4.990	12.171
7/27/2010 17:40:59	41.208	400.000	0.470	394.980	451.324	0.460	4.970	10.804
7/27/2010 17:40:59	41.709	400.000	0.470	395.440	451.141	0.440	4.970	11.295
7/27/2010 17:41:00	42.208	400.000	0.470	395.850	452.423	0.430	4.970	11.558
7/27/2010 17:41:00	42.708	400.000	0.470	395.960	454.102	0.430	4.970	11.558
7/27/2010 17:41:01	43.208	400.000	0.469	397.050	456.757	0.440	5.050	11.477
7/27/2010 17:41:01	43.709	400.000	0.470	396.540	456.940	0.430	4.990	11.605
7/27/2010 17:41:02	44.208	400.000	0.469	397.600	455.566	0.430	4.990	11.605
7/27/2010 17:41:02	44.708	400.000	0.470	397.340	453.033	0.440	4.950	11.250
7/27/2010 17:41:03	45.209	400.000	0.470	397.530	453.094	0.430	4.950	11.512
7/27/2010 17:41:03	45.709	400.000	0.470	397.740	450.775	0.430	4.970	11.558
7/27/2010 17:41:04	46.208	400.000	0.470	397.740	451.050	0.430	4.970	11.558
7/27/2010 17:41:04	46.708	400.000	0.470	397.580	449.249	0.420	4.990	11.881
7/27/2010 17:41:05	47.209	400.000	0.469	398.420	450.592	0.450	5.010	11.133
7/27/2010 17:41:05	47.709	400.000	0.471	397.480	450.256	0.400	4.920	12.300
7/27/2010 17:41:06	48.208	400.000	0.470	398.440	453.918	0.400	4.920	12.300
7/27/2010 17:41:06	48.708	400.000	0.470	398.320	456.360	0.400	4.950	12.375
7/27/2010 17:41:07	49.209	400.000	0.470	398.830	461.090	0.420	5.010	11.929
7/27/2010 17:41:07	49.709	400.000	0.470	398.840	459.686	0.470	4.920	10.468
7/27/2010 17:41:08	50.208	400.000	0.471	398.140	462.311	0.470	4.920	10.468
7/27/2010 17:41:08	50.708	400.000	0.469	399.660	458.435	0.430	5.050	11.744
7/27/2010 17:41:09	51.209	400.000	0.470	398.690	458.130	0.430	4.970	11.558
7/27/2010 17:41:09	51.709	400.000	0.469	400.060	457.642	0.430	5.030	11.698
7/27/2010 17:41:10	52.208	400.000	0.469	399.770	457.733	0.430	5.030	11.698
7/27/2010 17:41:10	52.708	400.000	0.470	399.440	456.879	0.440	4.970	11.295
7/27/2010 17:41:11	53.209	400.000	0.470	399.140	456.696	0.440	4.970	11.295
7/27/2010 17:41:11	53.708	400.000	0.468	400.620	457.672	0.440	4.970	11.295
7/27/2010 17:41:12	54.208	400.000	0.469	400.080	457.275	0.440	4.990	11.341
7/27/2010 17:41:12	54.708	400.000	0.469	399.770	461.395	0.430	4.950	11.512
7/27/2010 17:41:13	55.209	400.000	0.469	399.860	461.792	0.460	4.990	10.848
7/27/2010 17:41:13	55.708	400.000	0.470	399.570	464.050	0.460	4.990	10.848
7/27/2010 17:41:14	56.208	400.000	0.469	399.780	463.165	0.440	4.990	11.341
7/27/2010 17:41:14	56.709	400.000	0.469	399.800	460.236	0.430	4.970	11.558
7/27/2010 17:41:15	57.209	400.000	0.469	400.010	458.405	0.430	4.990	11.605
7/27/2010 17:41:15	57.708	400.000	0.470	399.480	456.909	0.430	4.990	11.605
7/27/2010 17:41:16	58.209	400.000	0.470	399.570	456.329	0.440	4.990	11.341
7/27/2010 17:41:16	58.709	400.000	0.470	399.550	456.390	0.430	4.990	11.605
7/27/2010 17:41:17	59.209	400.000	0.470	399.260	459.900	0.430	4.970	11.558
7/27/2010 17:41:17	59.708	400.000	0.468	400.750	460.205	0.430	4.970	11.558
7/27/2010 17:41:18	60.209	400.000	0.470	399.510	459.351	0.440	4.950	11.250
